red,green,blue,id
99,88,70,2
103,95,76,2
97,89,70,2
70,63,45,2
56,51,32,2
42,39,22,2
27,26,8,2
47,45,30,2
52,50,35,2
30,28,15,2
24,22,9,2
39,37,24,2
45,41,29,2
34,30,18,2
39,33,21,2
55,49,37,2
56,48,35,2
82,73,58,2
92,83,68,2
92,80,64,2
97,84,67,2
103,88,69,2
105,88,70,2
109,91,71,2
102,84,64,2
90,72,52,2
99,81,61,2
116,97,80,2
109,90,73,2
92,75,59,2
92,75,59,2
100,82,68,2
70,63,45,2
46,39,21,2
30,23,5,2
43,36,18,2
49,42,24,2
64,57,39,2
49,42,24,2
52,45,27,2
50,43,25,2
44,37,19,2
49,42,24,2
65,58,40,2
70,63,45,2
63,56,38,2
61,54,36,2
67,60,42,2
86,73,54,2
75,62,43,2
98,85,66,2
117,104,85,2
101,88,69,2
92,79,60,2
94,81,62,2
82,71,51,2
82,71,51,2
87,76,56,2
94,83,63,2
97,86,66,2
92,81,61,2
85,77,56,2
87,79,58,2
94,86,65,2
103,93,68,2
109,99,74,2
103,93,68,2
95,85,60,2
98,86,62,2
103,91,67,2
109,97,73,2
120,108,84,2
128,116,92,2
125,110,87,2
126,111,88,2
122,107,84,2
112,97,74,2
113,98,75,2
119,103,80,2
117,101,78,2
98,86,64,2
106,94,72,2
106,94,72,2
93,81,59,2
84,72,50,2
90,78,56,2
104,92,70,2
112,100,78,2
93,81,59,2
88,76,54,2
86,74,52,2
91,76,55,2
178,155,114,2
181,158,117,2
150,128,89,2
119,99,64,2
109,90,57,2
115,100,69,2
120,106,77,2
98,86,60,2
89,79,54,2
91,83,60,2
101,95,73,2
90,84,62,2
82,76,54,2
85,79,57,2
82,76,54,2
90,82,61,2
91,83,62,2
84,76,53,2
71,65,39,2
75,70,41,2
99,96,65,2
116,113,80,2
117,117,79,2
119,120,80,2
121,119,78,2
105,104,60,2
111,108,65,2
109,104,62,2
128,121,77,2
123,116,74,2
127,118,77,2
109,100,59,2
116,109,63,2
125,118,72,2
123,116,70,2
118,111,65,2
123,116,70,2
124,116,70,2
113,105,59,2
106,98,52,2
106,98,52,2
103,92,47,2
105,94,49,2
122,111,66,2
140,129,84,2
146,135,90,2
148,137,92,2
154,143,98,2
142,134,88,2
152,144,98,2
156,148,101,2
161,153,106,2
147,139,90,2
142,132,81,2
157,147,94,2
147,137,84,2
152,143,88,2
160,151,96,2
159,147,95,2
132,120,68,2
109,97,47,2
118,106,56,2
134,122,74,2
132,120,72,2
104,95,54,2
135,126,85,2
149,140,99,2
134,122,82,2
120,108,68,2
124,112,70,2
128,116,74,2
122,110,68,2
118,105,63,2
150,137,93,2
142,129,85,2
129,116,72,2
132,119,75,2
134,119,76,2
138,123,80,2
134,119,76,2
131,119,79,2
104,92,52,2
98,86,46,2
96,84,44,2
99,87,47,2
106,94,54,2
99,87,49,2
97,85,47,2
96,84,46,2
101,89,51,2
100,87,52,2
93,80,45,2
94,81,46,2
102,89,54,2
103,90,55,2
97,84,49,2
117,105,67,2
105,93,55,2
109,97,59,2
127,113,74,2
134,120,81,2
130,115,76,2
126,111,72,2
127,111,75,2
129,113,79,2
131,116,83,2
120,107,75,2
99,85,56,2
87,76,48,2
89,79,52,2
85,78,52,2
76,69,43,2
64,58,32,2
101,95,69,2
108,102,76,2
86,81,52,2
97,92,63,2
109,104,74,2
101,96,66,2
97,92,62,2
105,100,70,2
90,85,56,2
86,81,52,2
96,90,64,2
93,87,63,2
75,69,47,2
65,59,37,2
69,62,43,2
78,71,55,2
70,63,47,2
71,64,48,2
80,73,57,2
81,74,56,2
72,65,47,2
66,61,42,2
70,65,46,2
79,74,54,2
67,62,42,2
67,62,42,2
76,74,53,2
77,75,54,2
66,64,41,2
66,64,41,2
77,75,52,2
67,67,43,2
77,77,53,2
79,79,55,2
74,72,47,2
79,77,52,2
91,87,62,2
87,83,58,2
73,69,44,2
80,74,48,2
75,69,43,2
75,68,42,2
79,72,46,2
84,74,47,2
82,72,45,2
82,72,45,2
83,73,46,2
95,91,66,2
101,97,72,2
90,86,59,2
94,90,63,2
83,77,51,2
87,80,54,2
89,82,56,2
114,104,77,2
121,109,83,2
122,110,84,2
114,100,74,2
108,92,66,2
114,98,72,2
116,99,73,2
106,89,63,2
101,84,58,2
93,78,57,2
98,83,62,2
97,85,63,2
88,76,54,2
73,60,41,2
60,47,28,2
56,43,26,2
56,45,27,2
64,53,35,2
56,44,28,2
51,39,23,2
55,43,29,2
60,51,36,2
62,53,38,2
59,49,37,2
55,45,33,2
49,44,25,2
46,40,24,2
46,39,23,2
48,40,27,2
52,44,31,2
54,46,35,2
56,48,37,2
58,49,40,2
55,45,35,2
54,44,34,2
51,41,31,2
59,49,37,2
79,67,53,2
83,71,55,2
76,64,48,2
77,65,49,2
71,59,35,2
72,60,36,2
76,61,40,2
79,64,43,2
84,69,48,2
90,73,53,2
94,77,57,2
98,80,58,2
110,92,68,2
100,80,55,2
94,74,47,2
92,73,43,2
90,70,37,2
98,78,43,2
108,88,51,2
109,89,52,2
97,79,43,2
98,80,44,2
108,90,54,2
116,97,64,2
113,94,61,2
113,94,61,2
113,94,62,2
105,86,54,2
98,79,49,2
108,89,59,2
100,80,53,2
96,76,49,2
114,94,67,2
123,103,78,2
118,98,73,2
119,99,74,2
128,113,84,2
122,107,78,2
120,105,76,2
122,107,78,2
121,106,77,2
116,101,72,2
118,102,76,2
126,110,84,2
120,104,78,2
125,109,83,2
120,104,79,2
106,90,65,2
99,83,58,2
102,86,61,2
98,82,57,2
88,72,47,2
98,83,62,2
95,80,59,2
95,80,57,2
99,84,61,2
105,90,67,2
108,93,70,2
112,97,74,2
115,100,77,2
102,88,62,2
105,91,65,2
108,94,68,2
109,95,69,2
111,97,70,2
114,100,73,2
119,105,78,2
122,108,81,2
118,104,75,2
114,100,71,2
109,95,66,2
107,93,64,2
108,93,64,2
108,93,64,2
106,91,62,2
103,88,57,2
108,91,61,2
109,92,62,2
110,93,63,2
112,96,63,2
114,98,65,2
120,101,69,2
123,104,72,2
124,105,73,2
123,107,74,2
121,105,72,2
118,102,69,2
116,100,67,2
115,99,65,2
113,97,63,2
113,94,61,2
112,93,60,2
120,102,66,2
123,105,69,2
123,105,69,2
122,104,68,2
125,107,69,2
126,108,70,2
121,103,65,2
113,95,57,2
110,93,63,2
81,64,34,2
69,52,22,2
79,62,32,2
84,69,38,2
88,73,42,2
99,84,53,2
108,93,62,2
104,89,58,2
108,95,63,2
107,94,62,2
103,90,58,2
108,95,63,2
132,119,87,2
129,118,86,2
105,94,62,2
105,91,56,2
105,91,56,2
107,93,58,2
109,95,60,2
108,94,59,2
106,92,57,2
110,96,61,2
116,102,67,2
120,106,71,2
120,106,71,2
118,104,69,2
114,100,65,2
110,96,61,2
110,96,61,2
115,101,66,2
121,107,72,2
125,110,69,2
125,110,69,2
123,108,67,2
119,104,63,2
116,101,60,2
118,103,64,2
123,108,69,2
128,114,75,2
126,112,73,2
128,114,77,2
126,112,75,2
123,111,73,2
115,103,65,2
99,87,49,2
100,87,52,2
119,106,71,2
122,110,84,2
107,95,69,2
94,82,56,2
85,73,47,2
75,65,40,2
70,60,35,2
66,58,35,2
65,57,34,2
53,45,24,2
52,45,26,2
60,53,34,2
56,51,32,2
57,52,33,2
60,55,36,2
56,53,34,2
69,66,49,2
62,57,38,2
58,53,34,2
52,47,28,2
60,54,38,2
60,54,38,2
58,52,36,2
60,54,38,2
43,37,21,2
40,34,18,2
50,44,28,2
44,38,24,2
48,42,28,2
59,53,39,2
69,63,49,2
74,68,54,2
56,50,36,2
52,43,34,2
63,54,45,2
64,56,45,2
63,55,42,2
68,61,45,2
66,59,41,2
61,53,34,2
61,53,32,2
62,54,33,2
73,65,44,2
90,79,59,2
93,82,62,2
79,68,48,2
68,57,39,2
80,69,51,2
102,91,73,2
100,88,64,2
108,96,74,2
112,101,79,2
97,86,64,2
86,78,55,2
75,69,47,2
59,54,32,2
72,67,47,2
98,96,75,2
83,80,61,2
84,79,60,2
98,92,76,2
96,89,73,2
78,71,55,2
76,67,52,2
90,81,66,2
74,65,48,2
91,82,65,2
101,90,72,2
98,85,66,2
98,83,64,2
103,86,66,2
107,91,68,2
110,92,70,2
98,80,58,2
108,87,66,2
80,62,40,2
83,65,45,2
127,108,91,2
113,96,78,2
69,52,36,2
68,51,35,2
66,58,39,2
74,66,47,2
79,71,52,2
65,57,38,2
63,55,36,2
98,90,71,2
79,71,52,2
73,65,46,2
103,95,76,2
121,113,94,2
125,117,98,2
111,103,84,2
109,101,82,2
120,112,93,2
115,107,88,2
98,90,71,2
109,94,73,2
109,94,73,2
115,100,79,2
111,96,75,2
100,85,64,2
106,94,72,2
111,99,77,2
97,85,63,2
97,85,63,2
96,85,63,2
104,93,71,2
114,103,81,2
111,100,78,2
100,89,67,2
97,89,66,2
106,98,75,2
104,92,66,2
116,104,78,2
120,108,82,2
123,111,85,2
131,119,93,2
135,121,95,2
136,122,96,2
143,129,103,2
143,129,103,2
149,133,108,2
145,129,104,2
127,111,86,2
116,100,77,2
128,112,89,2
133,117,94,2
118,102,79,2
117,102,79,2
125,110,87,2
122,107,84,2
107,92,69,2
101,86,63,2
112,98,72,2
124,110,84,2
127,113,87,2
93,79,53,2
93,79,53,2
94,80,54,2
97,83,57,2
169,144,103,2
184,161,119,2
169,147,106,2
144,124,87,2
125,107,71,2
119,104,71,2
120,106,77,2
99,88,60,2
97,87,60,2
95,88,62,2
99,93,69,2
86,80,56,2
78,72,50,2
84,78,56,2
84,78,56,2
93,87,65,2
86,78,57,2
82,74,51,2
74,68,42,2
83,78,49,2
104,101,68,2
114,111,76,2
111,112,72,2
113,114,72,2
108,107,63,2
105,104,58,2
121,118,73,2
113,109,64,2
118,111,67,2
111,104,60,2
130,121,78,2
128,119,76,2
123,115,68,2
132,124,77,2
128,120,73,2
123,115,68,2
127,119,72,2
129,118,72,2
119,108,62,2
113,102,56,2
117,106,60,2
109,96,51,2
120,107,62,2
145,132,87,2
151,138,93,2
140,127,82,2
137,124,79,2
144,131,86,2
137,126,80,2
145,134,88,2
146,135,89,2
148,138,89,2
144,134,83,2
146,134,82,2
154,143,89,2
147,136,82,2
156,145,91,2
152,141,87,2
145,132,79,2
128,115,62,2
121,108,56,2
140,127,75,2
157,143,94,2
154,140,91,2
106,97,54,2
120,108,66,2
129,117,75,2
131,119,77,2
130,118,76,2
129,117,75,2
124,113,68,2
118,105,61,2
118,105,61,2
144,131,86,2
132,119,74,2
119,105,60,2
124,110,65,2
128,114,69,2
134,120,73,2
133,119,72,2
133,121,81,2
122,110,70,2
121,109,69,2
105,93,53,2
96,84,44,2
104,92,52,2
100,88,50,2
97,85,47,2
97,85,47,2
96,83,48,2
96,83,48,2
96,83,48,2
96,83,48,2
93,80,45,2
93,80,46,2
94,81,47,2
107,97,61,2
99,89,53,2
100,87,52,2
113,100,65,2
124,110,75,2
119,105,68,2
113,99,64,2
116,102,67,2
120,105,72,2
121,106,75,2
109,95,66,2
87,76,48,2
74,64,37,2
72,65,39,2
73,65,42,2
68,62,40,2
79,73,49,2
115,109,83,2
102,96,70,2
85,79,53,2
102,97,68,2
120,115,86,2
117,112,82,2
118,113,83,2
114,109,80,2
109,104,75,2
105,99,73,2
102,96,72,2
93,87,63,2
81,75,53,2
75,68,49,2
76,69,50,2
77,68,53,2
71,62,47,2
74,65,48,2
86,77,60,2
88,79,62,2
79,72,54,2
77,70,52,2
83,76,58,2
82,77,57,2
69,64,44,2
70,65,45,2
85,80,60,2
85,83,60,2
71,69,46,2
67,65,42,2
77,75,52,2
79,81,59,2
70,72,50,2
60,59,38,2
57,56,35,2
68,68,44,2
79,77,54,2
76,74,51,2
68,64,39,2
78,74,49,2
75,69,45,2
72,66,42,2
74,67,41,2
76,69,43,2
81,74,48,2
89,79,54,2
95,85,60,2
84,82,57,2
92,91,63,2
85,84,56,2
90,86,59,2
74,70,43,2
73,67,41,2
75,70,41,2
102,95,67,2
95,85,58,2
101,89,63,2
101,87,60,2
103,89,62,2
113,97,71,2
115,99,73,2
112,95,67,2
113,96,68,2
112,96,73,2
118,102,79,2
121,106,83,2
115,100,77,2
102,87,64,2
91,76,55,2
88,73,52,2
87,74,55,2
72,59,40,2
69,56,39,2
68,55,38,2
69,56,40,2
66,54,38,2
63,51,35,2
65,53,37,2
70,58,42,2
66,60,38,2
61,54,35,2
59,51,32,2
62,53,36,2
70,61,46,2
75,66,51,2
73,63,51,2
70,58,46,2
55,42,33,2
55,43,31,2
54,42,30,2
64,52,40,2
80,66,53,2
77,64,48,2
66,53,37,2
66,53,37,2
78,66,42,2
71,59,35,2
66,54,30,2
68,56,34,2
77,62,41,2
83,68,47,2
84,69,48,2
83,66,46,2
78,62,39,2
78,60,36,2
85,68,42,2
93,73,46,2
93,74,44,2
98,79,47,2
104,84,51,2
98,78,45,2
95,79,46,2
90,74,41,2
93,77,44,2
95,79,46,2
91,74,44,2
95,78,48,2
101,84,56,2
98,81,53,2
108,91,65,2
85,68,42,2
74,56,32,2
98,80,56,2
113,95,73,2
88,70,48,2
82,64,42,2
114,96,74,2
101,87,61,2
88,74,48,2
84,70,44,2
95,81,55,2
104,90,64,2
97,82,59,2
82,67,44,2
72,57,34,2
77,62,39,2
83,68,47,2
81,66,45,2
70,55,34,2
67,52,31,2
73,58,37,2
72,57,36,2
63,48,27,2
58,46,30,2
54,43,25,2
54,43,25,2
59,48,30,2
62,51,33,2
63,52,34,2
65,54,36,2
70,59,39,2
70,59,39,2
71,60,40,2
73,62,42,2
74,63,43,2
74,63,41,2
78,67,45,2
86,75,53,2
94,83,61,2
94,84,59,2
95,85,60,2
95,85,60,2
96,84,60,2
96,84,60,2
97,85,59,2
99,87,61,2
102,88,62,2
107,93,66,2
108,94,67,2
109,93,67,2
108,92,66,2
106,91,62,2
108,93,64,2
112,97,68,2
116,101,72,2
111,97,70,2
110,96,69,2
109,94,65,2
108,93,64,2
107,92,61,2
107,92,61,2
110,94,61,2
112,96,63,2
112,96,62,2
117,99,63,2
121,103,67,2
125,107,69,2
130,112,74,2
133,114,74,2
130,111,71,2
124,105,65,2
110,93,63,2
84,67,37,2
72,55,25,2
75,58,28,2
72,57,26,2
70,55,24,2
78,63,32,2
85,70,39,2
77,62,29,2
73,60,26,2
68,55,21,2
56,43,9,2
67,54,20,2
98,85,51,2
115,105,70,2
105,95,60,2
117,103,68,2
113,99,64,2
109,95,60,2
106,92,57,2
102,88,53,2
100,86,51,2
105,91,56,2
113,99,64,2
116,102,67,2
115,101,66,2
113,99,64,2
111,97,62,2
111,97,62,2
113,99,64,2
114,100,65,2
114,100,65,2
131,113,73,2
128,110,70,2
124,106,66,2
120,102,62,2
118,100,62,2
120,105,66,2
127,112,73,2
133,117,81,2
127,111,75,2
127,113,76,2
127,113,76,2
129,115,80,2
124,110,75,2
105,92,57,2
98,85,50,2
110,97,62,2
100,86,59,2
103,89,62,2
108,94,67,2
112,100,74,2
111,99,73,2
96,84,58,2
77,67,42,2
70,60,35,2
64,57,31,2
71,63,40,2
86,80,56,2
79,73,49,2
76,70,48,2
86,81,59,2
83,78,56,2
82,77,55,2
82,76,54,2
81,75,53,2
77,71,49,2
84,78,56,2
79,72,53,2
72,65,46,2
77,70,51,2
65,58,39,2
58,51,33,2
68,61,43,2
61,54,36,2
62,55,39,2
66,59,43,2
72,65,49,2
78,71,55,2
65,58,42,2
72,64,53,2
82,74,61,2
83,75,62,2
82,75,59,2
87,80,62,2
84,76,57,2
74,66,45,2
71,63,40,2
95,88,62,2
84,74,49,2
78,68,43,2
82,72,47,2
85,74,52,2
83,72,50,2
85,74,52,2
92,81,61,2
105,89,63,2
108,92,66,2
117,103,76,2
111,100,72,2
109,99,72,2
107,97,70,2
92,85,59,2
96,90,64,2
102,96,72,2
100,94,70,2
102,96,74,2
103,95,74,2
91,83,64,2
77,66,48,2
73,62,44,2
79,68,50,2
95,84,62,2
102,91,69,2
108,96,72,2
104,89,66,2
96,82,56,2
100,84,58,2
105,88,62,2
104,87,61,2
105,85,60,2
119,102,76,2
98,80,56,2
101,83,59,2
142,126,103,2
130,113,93,2
87,72,51,2
88,73,52,2
91,78,59,2
114,101,82,2
129,116,97,2
108,95,76,2
88,75,56,2
115,102,83,2
97,84,65,2
95,82,63,2
114,101,82,2
114,101,82,2
106,93,74,2
94,81,62,2
90,77,58,2
95,82,63,2
102,89,70,2
104,91,72,2
114,98,73,2
126,110,85,2
116,102,76,2
103,89,63,2
109,95,69,2
110,96,70,2
100,88,62,2
100,88,62,2
93,81,55,2
89,77,51,2
94,84,57,2
107,97,70,2
108,98,71,2
96,86,59,2
92,82,55,2
96,89,61,2
102,88,61,2
110,96,69,2
114,100,74,2
119,105,79,2
129,115,89,2
133,119,93,2
137,121,96,2
146,130,105,2
142,126,101,2
138,122,97,2
136,118,94,2
129,111,87,2
124,106,82,2
131,113,89,2
131,113,89,2
117,99,75,2
117,103,77,2
122,108,82,2
119,105,79,2
112,98,71,2
117,103,76,2
132,118,91,2
138,124,97,2
134,120,93,2
130,116,87,2
132,118,89,2
133,119,90,2
132,119,87,2
175,151,107,2
180,157,115,2
176,153,111,2
172,153,113,2
151,133,95,2
120,106,71,2
114,101,69,2
108,97,67,2
96,89,61,2
92,85,59,2
93,87,63,2
80,74,50,2
77,71,47,2
85,79,55,2
84,78,54,2
92,86,62,2
77,69,48,2
81,73,50,2
86,80,54,2
102,97,68,2
120,117,84,2
121,119,81,2
113,114,74,2
117,118,74,2
113,112,66,2
110,109,63,2
104,102,54,2
114,110,63,2
102,95,49,2
121,114,68,2
127,118,75,2
134,125,82,2
134,123,77,2
140,129,83,2
137,126,80,2
133,122,76,2
137,126,80,2
135,122,77,2
128,115,70,2
127,114,69,2
124,111,66,2
122,108,63,2
133,119,74,2
143,129,84,2
142,128,83,2
144,130,85,2
149,135,90,2
148,134,89,2
148,135,90,2
150,138,90,2
150,138,90,2
149,137,87,2
151,139,87,2
152,141,87,2
151,138,85,2
148,135,80,2
147,134,79,2
127,114,59,2
118,103,48,2
124,108,56,2
143,127,75,2
164,148,97,2
164,148,97,2
145,129,78,2
115,103,61,2
98,86,44,2
103,91,49,2
134,122,80,2
151,140,95,2
139,128,83,2
127,116,71,2
129,116,71,2
136,123,78,2
135,122,77,2
121,109,61,2
129,115,68,2
133,119,72,2
122,108,61,2
130,116,67,2
137,123,74,2
124,112,70,2
134,122,82,2
140,128,88,2
114,102,62,2
94,82,42,2
94,82,42,2
92,80,42,2
100,88,50,2
99,87,49,2
96,83,48,2
97,84,49,2
101,88,53,2
98,85,51,2
94,81,47,2
97,84,50,2
104,91,57,2
97,89,53,2
102,94,58,2
100,90,55,2
100,90,55,2
105,92,58,2
102,89,55,2
105,90,57,2
117,102,69,2
114,101,69,2
105,91,62,2
90,79,51,2
79,69,42,2
74,67,41,2
73,65,44,2
70,64,42,2
67,60,41,2
89,83,59,2
113,107,83,2
88,82,56,2
82,76,50,2
94,89,60,2
105,100,71,2
101,96,67,2
103,98,69,2
99,94,65,2
102,97,68,2
102,96,70,2
94,88,64,2
88,82,60,2
86,79,60,2
87,80,61,2
87,80,61,2
79,67,51,2
76,64,48,2
80,68,52,2
87,75,59,2
87,78,61,2
82,73,56,2
81,72,55,2
84,77,58,2
74,67,48,2
77,70,51,2
79,74,54,2
81,76,54,2
84,79,57,2
86,81,59,2
80,78,55,2
73,71,48,2
78,81,60,2
69,71,50,2
68,70,49,2
73,75,53,2
66,68,46,2
58,57,36,2
69,67,46,2
90,88,65,2
76,71,49,2
75,70,48,2
75,69,45,2
75,69,45,2
75,67,44,2
77,69,46,2
81,74,48,2
85,78,52,2
76,76,48,2
81,81,53,2
73,73,45,2
81,80,52,2
74,73,45,2
74,70,43,2
66,61,32,2
80,73,45,2
69,62,34,2
75,66,37,2
76,65,37,2
83,69,42,2
97,83,54,2
104,89,60,2
109,94,65,2
120,105,76,2
122,104,80,2
118,102,77,2
114,98,73,2
113,97,72,2
112,96,71,2
110,94,71,2
107,91,68,2
104,89,68,2
101,86,65,2
101,86,67,2
103,88,69,2
100,87,70,2
92,79,62,2
85,72,55,2
90,77,60,2
101,88,71,2
96,89,63,2
91,83,60,2
84,76,53,2
84,73,53,2
86,75,57,2
86,74,58,2
78,66,52,2
67,55,41,2
59,45,34,2
64,50,39,2
65,51,40,2
65,51,38,2
65,51,38,2
59,43,30,2
60,44,29,2
74,58,43,2
86,76,51,2
77,67,42,2
69,59,34,2
71,59,37,2
78,66,44,2
84,72,50,2
85,70,49,2
82,67,46,2
77,60,40,2
77,61,38,2
85,67,43,2
89,72,46,2
88,71,43,2
98,79,49,2
103,84,54,2
98,79,47,2
108,93,62,2
101,86,55,2
101,86,55,2
100,85,56,2
94,79,50,2
97,81,55,2
103,87,61,2
100,84,59,2
89,73,48,2
103,87,64,2
88,71,51,2
58,41,21,2
61,44,24,2
82,65,47,2
78,61,43,2
58,41,23,2
60,48,26,2
54,42,20,2
50,38,16,2
53,41,19,2
56,44,22,2
54,41,22,2
48,35,16,2
44,31,12,2
51,38,19,2
56,43,26,2
56,43,26,2
52,39,22,2
52,39,22,2
57,44,27,2
57,44,27,2
53,40,23,2
56,48,35,2
51,43,30,2
51,43,30,2
55,47,34,2
54,46,33,2
50,43,27,2
50,43,27,2
55,48,32,2
63,56,40,2
62,55,39,2
63,56,38,2
64,57,39,2
65,58,40,2
67,60,42,2
74,67,49,2
81,74,56,2
72,64,45,2
76,68,47,2
80,72,51,2
82,74,53,2
84,76,55,2
89,78,58,2
94,83,61,2
98,87,65,2
99,87,65,2
104,92,68,2
107,95,71,2
106,91,68,2
98,84,58,2
92,78,52,2
91,77,51,2
93,79,53,2
77,65,41,2
80,68,44,2
84,72,46,2
84,72,46,2
84,70,43,2
85,71,42,2
91,76,45,2
96,81,48,2
100,84,50,2
108,92,56,2
122,104,66,2
132,114,76,2
137,119,79,2
138,119,77,2
134,115,73,2
130,111,69,2
129,112,82,2
120,103,73,2
125,108,78,2
131,114,84,2
122,107,76,2
111,96,65,2
105,90,59,2
99,84,53,2
110,95,62,2
94,81,47,2
104,91,57,2
111,98,64,2
112,99,65,2
103,90,55,2
119,109,73,2
131,121,85,2
128,116,78,2
122,110,72,2
116,104,66,2
111,99,61,2
106,94,56,2
102,90,52,2
104,92,54,2
109,97,59,2
105,93,55,2
107,95,57,2
109,97,59,2
111,99,61,2
114,102,64,2
115,103,65,2
110,98,60,2
104,92,54,2
123,103,66,2
121,101,64,2
119,99,62,2
116,96,59,2
116,98,62,2
120,102,66,2
127,109,73,2
130,114,80,2
121,105,71,2
122,106,72,2
120,105,72,2
123,108,75,2
123,108,75,2
109,94,61,2
97,84,50,2
100,87,55,2
109,93,67,2
109,95,68,2
103,89,62,2
103,89,62,2
110,96,69,2
106,95,67,2
103,92,64,2
110,100,73,2
91,81,54,2
95,88,60,2
113,106,78,2
105,98,70,2
98,92,66,2
111,105,79,2
106,100,74,2
96,90,64,2
100,93,67,2
101,94,68,2
99,92,66,2
106,99,73,2
97,89,66,2
89,81,58,2
97,89,66,2
91,83,62,2
78,70,49,2
91,83,64,2
89,81,62,2
86,77,60,2
77,68,51,2
70,61,44,2
80,71,56,2
79,70,55,2
78,71,55,2
85,78,60,2
82,75,57,2
79,72,53,2
87,79,58,2
89,81,58,2
85,78,52,2
86,79,51,2
100,93,64,2
93,84,55,2
79,70,41,2
72,63,34,2
81,71,44,2
95,85,58,2
93,81,55,2
80,68,44,2
106,89,59,2
100,83,53,2
107,90,60,2
105,90,59,2
108,95,63,2
113,102,70,2
105,96,65,2
108,99,68,2
81,72,43,2
86,76,49,2
87,77,50,2
79,69,44,2
71,59,37,2
68,56,34,2
73,58,37,2
76,61,42,2
105,94,66,2
106,95,65,2
115,101,72,2
115,102,70,2
110,95,64,2
116,100,67,2
122,106,73,2
118,99,67,2
122,103,71,2
120,103,73,2
138,121,91,2
150,135,106,2
136,120,94,2
115,101,74,2
114,100,74,2
117,105,79,2
95,83,61,2
91,79,57,2
86,74,52,2
90,78,56,2
83,71,49,2
93,81,59,2
73,61,39,2
69,57,35,2
80,68,46,2
78,66,44,2
74,62,40,2
71,59,37,2
72,60,38,2
77,65,43,2
85,73,51,2
90,78,56,2
85,69,43,2
94,78,52,2
89,73,47,2
97,81,55,2
114,100,73,2
99,85,58,2
82,68,41,2
93,82,54,2
90,79,51,2
86,75,47,2
90,81,52,2
102,93,64,2
104,95,66,2
95,86,57,2
90,81,52,2
93,84,55,2
106,90,64,2
113,97,71,2
116,100,74,2
122,106,80,2
130,114,88,2
128,112,86,2
127,111,85,2
135,118,92,2
135,118,92,2
117,100,74,2
119,102,76,2
136,116,91,2
138,118,94,2
130,110,86,2
125,105,81,2
120,100,76,2
120,104,78,2
121,105,79,2
119,103,77,2
118,103,74,2
125,110,81,2
135,120,91,2
135,122,90,2
128,115,83,2
124,111,79,2
125,112,78,2
121,108,74,2
113,100,65,2
181,157,111,2
176,152,108,2
168,145,103,2
174,155,113,2
163,145,107,2
131,117,82,2
123,110,76,2
116,105,75,2
95,88,59,2
88,81,53,2
89,83,57,2
80,74,50,2
82,76,52,2
90,84,60,2
82,76,52,2
82,76,52,2
91,83,62,2
98,90,67,2
107,101,75,2
123,118,89,2
134,131,98,2
128,126,88,2
121,122,80,2
130,131,87,2
123,122,76,2
111,110,62,2
96,94,46,2
112,108,61,2
112,105,59,2
135,128,82,2
131,123,77,2
126,117,74,2
141,129,81,2
144,132,84,2
141,129,81,2
140,128,80,2
143,131,83,2
137,125,77,2
134,122,74,2
142,128,81,2
151,137,90,2
146,132,85,2
151,137,90,2
151,134,88,2
142,125,79,2
147,130,84,2
154,137,91,2
144,127,81,2
140,128,80,2
141,127,80,2
142,128,79,2
142,128,79,2
145,132,80,2
140,127,74,2
130,117,62,2
134,119,64,2
135,120,63,2
133,118,63,2
144,129,74,2
156,139,85,2
157,140,88,2
159,142,90,2
165,147,97,2
165,147,97,2
121,110,65,2
98,87,42,2
93,82,37,2
119,108,63,2
143,132,87,2
143,132,86,2
135,122,77,2
132,119,74,2
127,115,67,2
112,100,52,2
106,92,45,2
129,115,66,2
134,120,71,2
123,109,60,2
131,117,68,2
130,116,67,2
121,109,67,2
131,119,77,2
134,122,82,2
116,104,64,2
110,98,58,2
103,91,51,2
90,78,40,2
105,93,55,2
105,93,55,2
109,96,61,2
108,95,60,2
103,90,56,2
98,85,51,2
100,87,53,2
108,95,61,2
115,102,68,2
101,92,59,2
113,104,71,2
108,99,66,2
101,90,58,2
105,95,60,2
106,93,59,2
103,90,56,2
111,98,66,2
101,87,58,2
86,75,47,2
78,66,40,2
78,68,43,2
76,68,45,2
72,66,44,2
73,66,47,2
77,72,52,2
106,100,76,2
114,108,84,2
81,75,51,2
88,82,56,2
91,86,57,2
95,90,61,2
92,87,58,2
95,90,61,2
109,104,75,2
108,102,76,2
104,98,72,2
97,91,67,2
90,84,62,2
87,80,61,2
85,78,59,2
84,77,59,2
82,70,54,2
83,71,55,2
85,73,57,2
85,73,57,2
84,72,56,2
81,72,55,2
80,72,53,2
80,72,53,2
75,68,49,2
80,73,54,2
82,76,54,2
79,74,52,2
83,78,56,2
90,85,63,2
87,82,60,2
77,72,50,2
70,73,54,2
78,81,60,2
89,92,71,2
88,91,70,2
74,76,55,2
63,65,44,2
75,74,53,2
95,93,72,2
73,71,48,2
78,73,51,2
79,74,52,2
79,73,49,2
76,70,46,2
75,67,44,2
76,68,45,2
77,69,46,2
79,82,53,2
82,85,56,2
71,71,43,2
75,75,47,2
72,71,43,2
75,74,44,2
65,61,32,2
71,66,37,2
90,83,54,2
88,79,50,2
81,70,42,2
80,69,39,2
88,74,45,2
87,73,44,2
88,73,44,2
97,82,53,2
101,84,58,2
99,82,56,2
97,80,54,2
97,80,54,2
