red,green,blue,id
102,58,11,4
133,89,44,4
139,92,50,4
89,41,1,4
98,50,10,4
87,39,1,4
66,26,0,4
142,102,67,4
84,44,9,4
66,28,0,4
71,35,1,4
89,53,19,4
98,63,31,4
95,60,28,4
131,96,66,4
83,48,18,4
101,66,38,4
128,91,64,4
120,80,55,4
92,52,27,4
80,38,14,4
95,53,31,4
87,50,24,4
57,19,0,4
72,34,11,4
87,49,26,4
89,51,28,4
65,27,6,4
79,43,21,4
88,52,30,4
83,48,28,4
83,52,31,4
71,43,21,4
79,54,32,4
60,38,15,4
41,21,0,4
45,27,3,4
97,81,56,4
60,42,28,4
66,48,34,4
65,47,33,4
157,139,125,4
150,132,120,4
58,42,29,4
63,47,34,4
67,50,40,4
80,66,55,4
70,56,47,4
77,64,55,4
74,61,53,4
53,40,32,4
46,33,25,4
45,32,24,4
36,25,19,4
44,31,25,4
61,48,42,4
17,6,0,4
32,21,17,4
43,34,29,4
43,36,30,4
42,37,31,4
31,26,20,4
49,44,40,4
58,53,49,4
49,44,40,4
47,42,38,4
39,31,28,4
29,21,19,4
45,35,34,4
47,37,36,4
36,32,29,4
34,30,27,4
32,28,25,4
34,29,25,4
36,31,27,4
37,32,28,4
35,30,26,4
31,26,22,4
29,22,16,4
62,55,49,4
53,46,40,4
30,23,17,4
39,32,26,4
40,31,24,4
36,27,20,4
36,27,20,4
41,31,29,4
35,26,21,4
25,16,11,4
38,29,24,4
43,34,29,4
32,23,18,4
29,20,15,4
20,11,4,4
29,20,13,4
29,20,13,4
30,21,14,4
31,22,13,4
30,21,12,4
28,19,10,4
27,18,9,4
27,18,9,4
26,19,9,4
34,27,17,4
23,16,6,4
32,25,15,4
31,24,14,4
25,18,8,4
16,9,0,4
44,37,27,4
44,37,27,4
66,59,49,4
87,80,70,4
77,70,60,4
36,29,19,4
31,24,14,4
43,36,26,4
12,5,0,4
26,14,14,4
30,18,18,4
26,15,13,4
32,21,19,4
23,12,8,4
27,16,10,4
24,14,5,4
30,20,11,4
22,12,2,4
27,17,5,4
8,0,0,4
30,21,4,4
25,16,0,4
10,2,0,4
8,0,0,4
13,5,0,4
72,65,47,4
108,101,83,4
63,57,41,4
15,9,0,4
36,33,16,4
128,125,110,4
166,164,149,4
178,176,161,4
144,141,124,4
114,111,94,4
18,13,0,4
22,15,0,4
23,15,0,4
34,26,3,4
68,57,35,4
92,82,57,4
111,102,69,4
126,117,84,4
147,136,104,4
86,75,43,4
96,85,53,4
57,46,14,4
58,48,13,4
62,49,15,4
69,56,22,4
61,48,13,4
92,79,44,4
110,97,62,4
86,72,35,4
71,57,20,4
81,67,30,4
78,64,27,4
78,72,38,4
79,73,41,4
127,120,94,4
96,88,69,4
20,8,0,4
38,26,14,4
29,17,5,4
29,17,1,4
19,8,0,4
32,22,0,4
31,22,0,4
27,19,0,4
151,143,107,4
162,154,118,4
93,85,49,4
41,32,0,4
93,79,66,4
47,33,20,4
28,14,1,4
44,32,16,4
30,18,2,4
44,35,18,4
39,30,13,4
36,27,10,4
37,28,11,4
36,24,8,4
45,32,16,4
99,83,68,4
48,30,16,4
42,24,10,4
47,28,14,4
45,26,12,4
42,28,17,4
47,33,22,4
50,36,23,4
47,33,20,4
45,31,18,4
53,39,26,4
72,58,45,4
91,75,60,4
53,37,22,4
52,36,21,4
57,41,26,4
61,43,29,4
66,49,33,4
62,45,29,4
60,43,27,4
58,41,25,4
48,30,18,4
71,53,41,4
57,39,27,4
56,38,26,4
61,43,31,4
66,48,34,4
48,30,16,4
60,42,28,4
50,33,17,4
52,35,19,4
43,26,10,4
58,41,23,4
66,49,31,4
52,35,17,4
53,36,18,4
57,40,22,4
47,39,20,4
43,34,17,4
39,30,13,4
39,30,15,4
38,28,16,4
36,26,16,4
37,27,18,4
40,29,23,4
39,28,24,4
40,29,25,4
42,31,27,4
43,32,28,4
42,31,27,4
41,30,24,4
40,29,23,4
39,28,22,4
42,31,29,4
41,30,28,4
41,30,28,4
43,32,30,4
44,33,31,4
42,31,29,4
40,29,27,4
39,28,26,4
42,31,29,4
43,32,30,4
34,23,21,4
30,19,17,4
37,26,24,4
40,29,27,4
42,31,29,4
48,37,35,4
45,37,35,4
43,35,33,4
38,30,28,4
33,25,23,4
35,27,24,4
41,31,29,4
40,31,26,4
35,26,21,4
35,26,19,4
45,34,28,4
41,31,22,4
46,36,27,4
57,47,37,4
73,60,51,4
95,82,73,4
40,27,18,4
58,48,46,4
58,48,46,4
56,46,44,4
50,40,38,4
44,34,32,4
44,33,31,4
48,37,35,4
53,42,40,4
39,28,26,4
47,33,32,4
54,40,39,4
58,44,43,4
58,44,43,4
56,42,41,4
54,40,39,4
54,40,39,4
54,44,42,4
51,41,39,4
46,36,34,4
44,34,33,4
48,40,38,4
54,46,44,4
52,43,44,4
46,38,36,4
35,27,25,4
53,45,42,4
33,26,20,4
35,28,20,4
50,43,33,4
51,44,34,4
29,23,11,4
48,42,30,4
46,39,31,4
39,32,22,4
37,30,20,4
45,39,27,4
47,41,27,4
34,28,14,4
24,17,1,4
24,17,1,4
26,19,1,4
42,35,17,4
57,48,33,4
55,46,31,4
49,39,27,4
56,46,34,4
43,33,21,4
38,28,18,4
46,33,25,4
57,44,36,4
68,55,47,4
33,20,12,4
76,63,54,4
77,64,55,4
60,47,38,4
42,29,20,4
44,31,22,4
48,35,26,4
45,32,23,4
62,50,38,4
55,43,31,4
60,48,36,4
50,38,26,4
55,43,31,4
41,33,20,4
38,28,16,4
29,19,7,4
43,31,19,4
65,53,41,4
55,41,28,4
41,25,12,4
51,33,19,4
40,21,4,4
64,43,24,4
79,57,34,4
89,65,41,4
100,74,47,4
111,86,56,4
67,40,10,4
87,61,28,4
112,93,53,4
68,49,9,4
20,0,0,4
134,112,73,4
148,126,87,4
56,32,0,4
46,22,0,4
96,72,36,4
122,100,63,4
71,51,16,4
106,85,54,4
81,62,32,4
73,56,28,4
60,44,19,4
23,9,0,4
103,88,65,4
76,59,29,4
36,16,0,4
35,13,0,4
47,22,2,4
67,41,16,4
131,103,66,4
107,79,32,4
116,88,40,4
106,77,35,4
34,4,0,4
49,19,8,4
72,42,40,4
48,23,18,4
38,17,0,4
65,49,16,4
56,43,0,4
25,0,0,4
107,75,34,4
243,210,156,4
193,156,85,4
214,175,84,4
212,169,64,4
223,176,62,4
233,182,65,4
235,182,66,4
223,167,54,4
232,176,67,4
198,144,36,4
238,184,76,4
237,185,76,4
217,167,56,4
233,185,74,4
200,146,38,4
224,170,64,4
236,183,77,4
215,164,59,4
193,144,41,4
185,137,35,4
187,139,39,4
201,156,55,4
207,162,61,4
181,136,35,4
171,126,23,4
209,161,59,4
218,169,66,4
216,167,62,4
211,160,55,4
226,175,70,4
203,152,60,4
182,131,39,4
190,141,48,4
201,152,59,4
184,138,42,4
184,138,42,4
199,155,58,4
219,175,78,4
221,175,77,4
181,135,37,4
177,129,31,4
228,178,79,4
204,152,53,4
205,151,51,4
208,154,54,4
215,160,60,4
221,163,53,4
227,171,60,4
218,164,55,4
222,169,63,4
211,162,59,4
220,172,74,4
218,175,83,4
163,122,40,4
141,103,30,4
208,172,110,4
145,114,60,4
131,102,60,4
66,37,3,4
28,2,0,4
102,77,55,4
79,53,36,4
16,0,0,4
21,2,0,4
18,0,0,4
31,9,0,4
49,25,1,4
29,2,0,4
116,86,58,4
116,82,54,4
109,74,44,4
122,87,57,4
96,59,30,4
123,86,59,4
115,78,52,4
95,58,32,4
160,122,99,4
123,85,62,4
124,90,63,4
139,105,78,4
82,48,20,4
49,18,0,4
45,14,0,4
84,54,18,4
111,82,42,4
62,31,0,4
99,66,15,4
194,158,100,4
205,164,98,4
146,102,29,4
171,122,43,4
152,100,16,4
201,145,58,4
190,133,44,4
167,117,22,4
183,133,38,4
178,129,36,4
170,121,29,4
181,134,46,4
185,139,53,4
148,103,18,4
179,137,53,4
158,116,34,4
111,68,0,4
207,161,83,4
163,117,39,4
115,68,0,4
162,115,35,4
170,121,42,4
152,103,24,4
89,51,30,4
95,57,36,4
108,70,47,4
100,62,39,4
94,58,32,4
82,46,20,4
93,57,31,4
103,67,41,4
88,52,26,4
88,52,26,4
84,48,24,4
110,74,52,4
83,48,28,4
76,41,22,4
78,43,24,4
91,55,39,4
93,57,35,4
83,47,25,4
94,56,35,4
88,50,29,4
95,57,34,4
106,65,43,4
99,59,34,4
124,82,58,4
126,84,59,4
125,81,56,4
139,93,67,4
140,94,68,4
136,89,61,4
133,86,58,4
108,61,33,4
78,31,1,4
124,68,33,4
153,99,63,4
149,96,62,4
127,81,47,4
99,56,22,4
122,86,52,4
73,43,9,4
73,47,12,4
98,75,41,4
98,78,43,4
99,79,42,4
105,85,48,4
105,85,48,4
102,83,43,4
93,71,32,4
86,64,25,4
99,76,35,4
75,50,10,4
77,49,10,4
92,60,21,4
120,82,45,4
117,75,37,4
136,88,50,4
151,102,62,4
146,92,54,4
159,104,65,4
111,56,15,4
123,70,26,4
169,116,72,4
111,60,13,4
120,72,24,4
111,63,15,4
128,85,30,4
119,76,21,4
136,93,38,4
124,81,28,4
142,99,46,4
127,84,33,4
152,111,59,4
143,102,50,4
154,113,61,4
156,115,61,4
133,94,37,4
138,99,42,4
164,125,66,4
139,101,39,4
108,70,7,4
127,89,26,4
113,77,15,4
134,98,38,4
167,131,71,4
152,116,56,4
118,83,25,4
132,97,41,4
171,139,82,4
139,106,52,4
127,94,41,4
128,96,45,4
114,82,33,4
132,102,52,4
133,102,55,4
130,99,52,4
112,84,37,4
131,103,56,4
165,128,99,4
151,114,85,4
125,88,59,4
146,109,80,4
104,67,38,4
74,37,8,4
74,38,6,4
80,44,10,4
80,44,8,4
85,50,12,4
85,50,8,4
118,84,39,4
142,108,60,4
141,108,57,4
124,91,38,4
94,61,7,4
134,101,48,4
126,93,40,4
121,88,37,4
113,80,29,4
127,93,45,4
128,94,48,4
124,90,45,4
107,72,30,4
106,71,29,4
112,79,36,4
112,79,36,4
103,70,27,4
107,74,29,4
101,68,23,4
105,73,26,4
111,79,32,4
121,85,35,4
113,75,26,4
105,67,18,4
111,74,22,4
121,84,32,4
118,78,27,4
115,75,24,4
126,84,34,4
135,93,43,4
111,67,20,4
140,96,51,4
102,55,11,4
118,71,29,4
145,97,57,4
102,54,16,4
114,66,28,4
170,127,92,4
53,13,0,4
91,51,16,4
135,97,61,4
83,47,13,4
73,38,6,4
94,59,27,4
96,63,32,4
32,0,0,4
82,48,20,4
112,76,50,4
71,35,11,4
63,25,2,4
103,65,44,4
128,87,67,4
88,47,27,4
96,54,30,4
86,44,20,4
82,40,16,4
76,34,10,4
93,51,27,4
115,74,52,4
128,87,65,4
111,73,50,4
127,91,67,4
98,64,39,4
89,59,35,4
107,79,55,4
146,122,96,4
142,121,94,4
50,30,3,4
55,35,8,4
41,25,10,4
40,24,9,4
19,3,0,4
19,3,0,4
18,4,0,4
35,21,8,4
37,23,10,4
29,15,4,4
40,26,15,4
74,61,52,4
35,22,13,4
24,11,3,4
101,88,80,4
88,75,67,4
23,10,2,4
58,45,39,4
162,149,143,4
143,130,124,4
74,63,57,4
70,59,55,4
36,27,22,4
40,33,27,4
37,32,26,4
36,31,25,4
35,30,26,4
54,49,45,4
51,46,42,4
60,55,51,4
53,45,42,4
34,26,24,4
42,32,31,4
33,23,22,4
30,26,23,4
32,28,25,4
33,29,26,4
36,31,27,4
40,35,31,4
41,36,32,4
36,31,27,4
30,25,21,4
67,60,54,4
13,6,0,4
35,28,22,4
48,41,35,4
38,31,25,4
30,21,14,4
36,27,20,4
44,35,28,4
53,44,39,4
49,40,35,4
32,23,18,4
30,21,16,4
27,18,11,4
25,16,9,4
40,31,24,4
44,35,28,4
30,21,14,4
29,20,11,4
29,20,11,4
30,21,12,4
28,19,10,4
25,16,7,4
25,17,6,4
27,19,8,4
52,45,35,4
51,44,34,4
23,16,6,4
28,21,11,4
39,32,22,4
40,33,23,4
24,17,7,4
45,38,28,4
42,35,25,4
27,20,10,4
27,20,10,4
51,44,34,4
79,72,62,4
120,113,103,4
123,116,106,4
60,53,43,4
48,37,33,4
31,20,16,4
21,10,4,4
33,22,16,4
41,31,22,4
38,28,18,4
26,16,4,4
22,13,0,4
35,26,9,4
32,24,5,4
23,15,0,4
89,81,58,4
90,83,57,4
61,54,26,4
56,49,21,4
36,29,1,4
7,3,0,4
22,18,0,4
26,21,0,4
37,35,12,4
40,38,17,4
31,30,9,4
23,22,1,4
42,41,20,4
43,42,21,4
56,54,33,4
69,64,42,4
163,159,134,4
151,145,119,4
143,136,108,4
81,71,44,4
95,86,57,4
120,111,82,4
109,100,71,4
91,82,53,4
78,67,39,4
101,90,62,4
57,46,16,4
131,120,90,4
129,118,88,4
60,47,15,4
48,35,3,4
54,41,7,4
44,31,0,4
29,16,0,4
119,105,68,4
132,118,81,4
98,84,47,4
75,71,36,4
148,143,111,4
180,174,148,4
80,72,53,4
20,11,0,4
44,34,22,4
17,8,0,4
25,17,0,4
25,15,0,4
22,13,0,4
58,50,14,4
105,97,58,4
126,117,78,4
128,119,80,4
86,77,38,4
85,75,39,4
95,81,68,4
25,11,0,4
35,21,8,4
28,16,0,4
34,22,6,4
33,24,7,4
34,25,8,4
44,35,18,4
45,34,16,4
46,35,17,4
52,39,22,4
117,101,86,4
46,28,14,4
39,20,6,4
48,29,15,4
54,32,19,4
50,36,25,4
51,37,26,4
50,36,23,4
45,31,18,4
42,28,15,4
49,35,22,4
66,50,37,4
79,63,48,4
53,37,22,4
51,35,20,4
58,40,26,4
54,36,22,4
62,45,29,4
58,41,25,4
65,48,32,4
64,47,31,4
61,43,33,4
70,52,42,4
62,44,34,4
63,45,33,4
51,33,21,4
56,38,26,4
54,36,22,4
67,49,35,4
53,36,20,4
63,46,30,4
56,39,21,4
61,44,26,4
60,43,25,4
49,32,12,4
62,45,25,4
76,59,39,4
54,46,27,4
47,39,20,4
42,33,16,4
41,32,17,4
39,29,17,4
35,25,15,4
34,24,15,4
36,25,19,4
36,25,21,4
39,28,24,4
42,31,27,4
44,33,29,4
43,32,28,4
41,30,24,4
40,29,23,4
39,28,22,4
42,31,29,4
40,29,27,4
40,29,27,4
43,32,30,4
45,34,32,4
43,32,30,4
41,30,28,4
41,30,28,4
37,26,24,4
48,37,35,4
46,35,33,4
41,30,28,4
47,36,34,4
52,41,39,4
49,38,36,4
49,38,36,4
42,36,36,4
52,43,44,4
53,45,43,4
43,35,33,4
34,26,24,4
34,26,23,4
37,28,23,4
37,28,23,4
39,30,23,4
49,38,32,4
48,38,29,4
42,32,23,4
46,33,24,4
56,43,34,4
74,61,52,4
65,52,43,4
49,39,37,4
51,41,39,4
52,42,40,4
50,40,38,4
47,36,34,4
44,33,31,4
43,32,30,4
44,33,31,4
39,28,26,4
44,30,29,4
49,35,34,4
53,39,38,4
55,41,40,4
54,40,39,4
53,37,37,4
51,35,35,4
56,47,42,4
48,38,36,4
38,28,26,4
34,24,22,4
40,32,30,4
49,41,39,4
50,42,40,4
46,38,36,4
41,33,31,4
38,30,27,4
42,35,29,4
40,33,25,4
34,27,17,4
30,24,12,4
37,31,19,4
41,35,21,4
48,44,35,4
45,41,32,4
48,41,33,4
42,35,25,4
32,25,15,4
37,31,19,4
40,34,22,4
28,22,8,4
35,27,14,4
35,27,14,4
47,39,26,4
47,39,28,4
32,22,12,4
40,30,21,4
48,38,29,4
38,28,19,4
44,31,25,4
46,33,25,4
63,50,42,4
28,15,7,4
46,33,25,4
50,37,29,4
41,28,19,4
49,36,27,4
33,21,9,4
41,29,17,4
55,43,31,4
77,65,51,4
77,65,51,4
68,56,42,4
49,37,23,4
44,32,18,4
53,45,34,4
31,23,12,4
50,40,30,4
70,60,50,4
54,41,32,4
47,33,24,4
53,36,26,4
39,21,11,4
46,26,15,4
74,52,39,4
67,44,30,4
77,51,34,4
78,51,32,4
75,47,26,4
87,59,38,4
77,49,27,4
60,43,15,4
21,4,0,4
111,93,69,4
145,124,103,4
33,10,0,4
69,46,28,4
47,25,4,4
92,68,44,4
87,66,37,4
120,99,68,4
179,160,128,4
60,41,11,4
17,0,0,4
41,24,4,4
53,36,20,4
123,107,92,4
66,46,21,4
48,28,4,4
46,23,5,4
56,29,10,4
96,68,44,4
169,140,106,4
147,118,74,4
98,67,21,4
77,45,7,4
66,34,13,4
79,46,41,4
56,26,28,4
61,33,32,4
51,29,16,4
46,29,0,4
33,18,0,4
72,40,0,4
229,197,138,4
198,162,88,4
195,156,65,4
227,183,78,4
233,183,68,4
234,179,62,4
227,167,53,4
221,158,52,4
242,178,78,4
193,130,35,4
231,173,76,4
244,191,87,4
222,174,63,4
195,153,32,4
220,181,54,4
215,162,58,4
239,186,84,4
226,174,72,4
209,160,58,4
211,163,63,4
226,178,80,4
223,177,79,4
181,135,39,4
199,155,56,4
222,176,78,4
222,177,76,4
226,178,76,4
204,155,52,4
190,139,34,4
189,138,31,4
230,178,69,4
219,169,70,4
224,174,75,4
223,175,75,4
212,164,66,4
224,178,80,4
202,158,59,4
181,137,38,4
209,165,66,4
207,163,64,4
220,177,75,4
186,141,40,4
177,129,27,4
221,172,70,4
219,167,65,4
180,127,25,4
216,163,61,4
204,146,38,4
213,155,48,4
206,149,42,4
212,158,52,4
209,158,53,4
225,176,74,4
227,183,88,4
211,170,82,4
75,36,0,4
92,55,0,4
191,159,102,4
178,147,101,4
47,18,0,4
138,110,86,4
67,40,23,4
71,45,32,4
75,39,27,4
68,32,20,4
102,64,51,4
98,59,42,4
92,51,31,4
140,98,74,4
150,106,79,4
103,58,27,4
120,74,41,4
106,57,24,4
146,97,64,4
95,46,13,4
138,89,56,4
173,124,91,4
134,85,52,4
133,84,52,4
174,126,103,4
135,88,62,4
98,52,26,4
94,50,23,4
186,145,115,4
166,128,92,4
79,41,2,4
77,40,0,4
198,161,108,4
147,109,47,4
119,79,9,4
189,146,68,4
174,128,43,4
189,140,48,4
186,136,41,4
177,125,26,4
172,122,27,4
180,129,37,4
184,135,43,4
196,149,59,4
180,134,48,4
165,120,35,4
188,146,62,4
179,136,57,4
111,70,0,4
178,137,58,4
255,229,151,4
121,78,0,4
131,85,8,4
197,150,72,4
164,117,39,4
160,111,34,4
96,59,40,4
89,53,31,4
92,56,34,4
85,49,25,4
101,65,41,4
95,59,35,4
94,58,32,4
81,45,19,4
87,53,26,4
76,42,17,4
91,56,34,4
101,66,46,4
86,51,31,4
82,47,28,4
82,46,30,4
91,55,39,4
81,49,28,4
79,47,26,4
96,64,41,4
90,55,33,4
99,64,42,4
110,74,50,4
87,51,27,4
98,61,35,4
100,60,34,4
78,38,12,4
95,54,26,4
89,48,20,4
90,46,17,4
113,69,40,4
109,65,36,4
107,63,34,4
120,60,26,4
135,76,42,4
139,85,51,4
115,67,31,4
97,54,19,4
125,89,53,4
100,70,34,4
96,70,35,4
90,68,31,4
98,78,41,4
91,73,35,4
101,83,45,4
83,65,25,4
93,74,34,4
85,66,26,4
94,75,33,4
79,56,15,4
126,101,61,4
119,90,50,4
84,50,12,4
125,87,48,4
136,92,55,4
123,75,37,4
117,65,26,4
125,70,31,4
124,69,28,4
103,45,5,4
139,85,41,4
133,79,33,4
137,85,38,4
171,121,72,4
145,95,46,4
131,86,27,4
132,87,28,4
149,104,47,4
146,101,44,4
147,102,47,4
134,91,36,4
166,123,68,4
175,132,77,4
140,97,42,4
126,85,29,4
139,99,40,4
152,112,51,4
134,94,32,4
124,85,20,4
139,100,35,4
150,113,45,4
147,106,44,4
136,95,33,4
125,85,24,4
132,92,31,4
164,124,65,4
144,105,46,4
130,91,34,4
114,77,22,4
140,103,50,4
111,75,23,4
117,81,29,4
131,95,45,4
85,51,3,4
110,76,28,4
141,107,61,4
139,105,59,4
117,76,32,4
155,114,70,4
147,105,63,4
144,102,62,4
171,129,91,4
165,122,87,4
118,75,41,4
94,54,19,4
98,57,25,4
115,74,42,4
133,92,60,4
151,110,78,4
119,79,44,4
104,64,29,4
79,39,3,4
93,53,17,4
99,66,12,4
108,75,21,4
120,87,34,4
107,74,23,4
115,81,33,4
116,82,36,4
133,99,54,4
134,100,55,4
133,98,56,4
126,91,49,4
98,65,22,4
89,56,11,4
102,69,24,4
122,90,43,4
111,79,32,4
97,65,18,4
99,62,10,4
102,65,13,4
106,69,17,4
115,78,26,4
121,81,29,4
109,69,17,4
100,60,8,4
109,68,16,4
108,66,16,4
145,101,54,4
111,67,22,4
107,60,18,4
128,80,40,4
124,76,38,4
165,117,79,4
129,79,44,4
99,56,21,4
111,71,36,4
90,50,15,4
82,44,8,4
88,52,18,4
76,41,9,4
106,73,42,4
124,91,60,4
129,95,67,4
118,84,57,4
94,60,35,4
122,87,65,4
126,90,68,4
78,41,22,4
107,69,50,4
92,54,35,4
92,48,23,4
99,55,30,4
89,45,20,4
91,47,22,4
93,49,24,4
86,42,17,4
75,33,9,4
92,50,26,4
97,60,34,4
85,49,23,4
123,89,62,4
78,48,20,4
49,22,0,4
103,80,49,4
80,59,28,4
104,83,52,4
59,46,30,4
79,66,50,4
90,77,61,4
88,75,59,4
56,42,29,4
48,36,22,4
37,25,11,4
47,35,23,4
54,42,30,4
23,10,1,4
30,17,8,4
34,21,13,4
36,23,15,4
51,38,30,4
35,22,14,4
12,0,0,4
32,19,13,4
41,28,22,4
69,58,52,4
88,77,73,4
33,24,19,4
33,26,20,4
45,40,34,4
41,36,30,4
25,20,16,4
37,32,28,4
24,19,15,4
42,37,33,4
49,41,38,4
36,28,26,4
46,36,35,4
28,18,17,4
27,23,20,4
33,29,26,4
38,34,31,4
39,34,30,4
39,34,30,4
40,35,31,4
36,31,27,4
30,25,21,4
31,24,18,4
59,52,46,4
56,49,43,4
30,23,17,4
32,25,19,4
48,39,32,4
81,72,65,4
42,33,26,4
55,46,39,4
53,44,37,4
34,25,18,4
27,18,11,4
25,16,9,4
28,19,12,4
44,35,28,4
45,36,27,4
28,19,10,4
26,17,8,4
27,18,9,4
28,20,9,4
26,18,7,4
23,15,4,4
24,16,5,4
29,21,10,4
26,19,9,4
48,41,31,4
31,24,14,4
25,18,8,4
24,17,7,4
27,20,10,4
31,24,14,4
74,67,57,4
29,22,12,4
41,34,24,4
33,26,16,4
29,22,12,4
29,22,12,4
32,25,15,4
40,33,23,4
31,24,14,4
100,90,81,4
57,47,38,4
22,12,3,4
20,10,0,4
33,23,11,4
45,36,21,4
67,58,41,4
90,82,63,4
34,26,3,4
13,6,0,4
32,25,0,4
107,100,71,4
115,109,77,4
128,122,88,4
129,123,89,4
78,72,36,4
37,33,4,4
87,83,54,4
100,96,67,4
40,39,11,4
4,3,0,4
13,13,0,4
51,51,25,4
67,67,41,4
61,61,35,4
32,31,3,4
21,20,0,4
82,78,49,4
73,68,38,4
55,49,17,4
23,17,0,4
34,25,0,4
42,32,7,4
43,33,8,4
97,87,62,4
87,77,52,4
81,69,43,4
62,50,24,4
80,68,42,4
102,91,63,4
90,76,49,4
204,190,161,4
102,89,57,4
119,106,72,4
158,145,111,4
62,48,13,4
36,22,0,4
51,37,0,4
46,43,8,4
29,26,0,4
34,28,2,4
18,12,0,4
14,7,0,4
23,16,0,4
27,18,1,4
25,17,0,4
27,17,0,4
56,47,14,4
216,208,171,4
183,174,133,4
38,29,0,4
90,81,38,4
87,78,37,4
86,77,36,4
46,32,19,4
42,28,15,4
26,14,0,4
22,10,0,4
46,34,18,4
24,15,0,4
39,31,12,4
52,44,25,4
50,39,21,4
51,40,22,4
52,39,22,4
129,113,97,4
50,33,17,4
43,24,10,4
51,32,18,4
57,35,22,4
55,41,30,4
52,38,27,4
48,34,21,4
46,32,19,4
46,32,19,4
49,35,22,4
53,37,24,4
54,38,23,4
53,37,22,4
51,35,20,4
58,40,26,4
48,30,16,4
56,39,23,4
49,32,16,4
60,43,27,4
60,43,27,4
69,51,41,4
55,37,27,4
69,51,41,4
95,77,67,4
72,54,42,4
77,59,47,4
73,55,41,4
58,40,26,4
45,28,12,4
56,39,23,4
84,67,49,4
63,46,28,4
62,45,25,4
73,56,36,4
40,23,3,4
42,25,5,4
54,46,27,4
48,40,21,4
45,36,19,4
46,37,22,4
45,35,23,4
41,31,21,4
38,28,19,4
38,27,21,4
37,26,22,4
39,28,24,4
42,31,27,4
42,31,27,4
41,30,26,4
40,29,23,4
41,30,24,4
42,31,25,4
41,30,28,4
37,26,24,4
35,24,22,4
38,27,25,4
40,29,27,4
40,29,27,4
41,30,28,4
44,33,31,4
34,23,21,4
48,37,35,4
53,42,40,4
53,42,40,4
57,46,44,4
54,43,41,4
48,37,35,4
47,36,34,4
44,38,38,4
52,46,46,4
55,47,45,4
44,36,34,4
35,27,25,4
36,28,25,4
39,29,27,4
38,29,24,4
39,30,23,4
51,40,34,4
49,39,30,4
33,23,14,4
45,32,23,4
57,44,35,4
55,42,33,4
81,68,59,4
43,33,31,4
44,34,32,4
46,36,34,4
47,37,35,4
47,36,34,4
46,35,33,4
43,32,30,4
42,31,29,4
46,32,31,4
44,30,29,4
42,28,27,4
44,30,29,4
48,34,33,4
50,34,34,4
49,33,33,4
46,30,30,4
52,43,38,4
52,43,38,4
48,38,36,4
42,32,30,4
38,30,27,4
41,33,31,4
44,36,34,4
45,37,35,4
39,31,29,4
34,26,23,4
46,39,33,4
37,30,22,4
49,42,32,4
32,28,16,4
43,39,27,4
43,40,25,4
34,29,23,4
40,35,29,4
39,35,26,4
35,31,22,4
40,33,23,4
43,36,26,4
42,35,25,4
40,34,22,4
41,35,23,4
39,31,20,4
46,38,27,4
47,38,29,4
44,35,26,4
41,32,23,4
51,42,35,4
43,32,26,4
54,41,35,4
40,27,21,4
47,34,28,4
58,45,39,4
74,61,53,4
61,48,40,4
41,28,19,4
31,18,9,4
52,40,28,4
44,32,20,4
47,35,21,4
51,39,25,4
58,46,30,4
50,38,22,4
52,40,24,4
54,42,26,4
40,31,22,4
27,18,9,4
54,44,35,4
66,56,47,4
37,24,16,4
36,21,14,4
59,42,35,4
57,38,32,4
70,50,43,4
41,18,10,4
107,82,75,4
98,71,62,4
67,39,28,4
66,36,25,4
56,26,15,4
62,32,21,4
68,53,32,4
101,85,69,4
92,74,62,4
41,22,15,4
31,10,7,4
91,67,63,4
110,87,79,4
94,71,57,4
102,80,57,4
103,82,55,4
89,70,38,4
55,36,6,4
55,37,13,4
92,75,57,4
48,30,20,4
14,0,0,4
44,24,0,4
75,53,32,4
60,34,19,4
85,58,41,4
111,80,59,4
146,115,84,4
130,98,59,4
72,39,0,4
70,37,4,4
53,17,1,4
65,31,30,4
52,19,26,4
47,18,22,4
68,44,34,4
65,48,20,4
42,27,0,4
220,189,124,4
200,166,94,4
228,191,103,4
216,175,70,4
205,155,40,4
225,170,51,4
207,144,28,4
255,195,88,4
229,159,63,4
172,102,16,4
225,159,75,4
236,177,87,4
217,165,64,4
214,171,56,4
239,202,72,4
211,178,39,4
231,177,77,4
230,178,77,4
225,173,74,4
222,172,75,4
205,156,61,4
205,159,63,4
232,188,93,4
231,187,92,4
226,182,85,4
223,179,80,4
202,157,56,4
205,157,55,4
204,155,50,4
205,154,47,4
184,132,23,4
184,132,22,4
188,136,34,4
143,94,0,4
224,175,72,4
195,147,45,4
166,121,18,4
197,154,52,4
205,162,60,4
203,161,59,4
211,168,66,4
198,155,53,4
229,184,81,4
180,132,30,4
206,157,54,4
226,174,72,4
207,156,51,4
198,145,41,4
221,162,60,4
231,172,68,4
225,168,63,4
235,181,75,4
232,179,75,4
211,162,59,4
190,144,46,4
238,195,103,4
233,192,110,4
106,69,0,4
83,48,0,4
175,142,97,4
65,34,3,4
105,74,53,4
72,44,30,4
36,8,0,4
90,41,34,4
130,80,71,4
125,75,64,4
107,55,41,4
150,97,79,4
158,103,82,4
100,44,17,4
157,100,70,4
156,100,65,4
104,46,9,4
184,126,88,4
163,105,65,4
132,74,34,4
117,60,17,4
