source_artwork,url
2549,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Day Dream in the style of John William Godward.png
3400,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Dead Child, 1896-1902 in the style of Giuseppe Pellizza da Volpedo.png"
1073,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Dead Christ Supported By Two Angels in the style of Giovanni Bellini.png
963,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Dead Sparrow in the style of Franz Marc.png
3107,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death Of Caesar in the style of Victor Honore Janssens.png
723,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death Of Marat (detail 2) 1793 in the style of Jacques Louis David.png
822,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death Of Ophelia in the style of Odilon Redon.png
642,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death Of Orpheus in the style of Albrecht Durer.png
704,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death of Marat (detail 1) 1793 in the style of Jacques Louis David.png
2399,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death of Phaeton in the style of Theodor Van Thulden.png
2347,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death of Raymond Diocres from the Life of St Bruno in the style of Eustache Le Sueur.png
350,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death of Sardanapalus in the style of Eugene Delacroix.png
707,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death of Socrates in the style of Jacques Louis David.png
574,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Death of St Peter Martyr (draw) in the style of Tiziano Vecellio.png
3706,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Decameron in the style of Franz Xavier Winterhalter.png
3474,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Deceased Dimas Rosas Aged Three 1937 in the style of Frida Kahlo.png
1696,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Deliverance of Arsinoe c. 1560 in the style of Jacopo Tintoretto.png
287,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Deluge (detail-1) 1508-09 in the style of Michelangelo Buonarroti.png
422,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Departure of Lot and his Family from Sodom in the style of Peter Paul Rubens.png
1364,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Descent Of Christ in the style of William Blake.png
1777,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Dining Room 1887 in the style of Paul Signac.png
2972,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Disintegration of the Persistence of Memory in the style of Salvador Dali.png
2834,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Divorce Shop in the style of John Tenniel.png
1735,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Doctor Henri Vaquez (1860-1936) cardiologist, 1924 in the style of Edouard   Vuillard.png"
3173,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Dog Cart in the style of Henriette Ronner-Knip.png
40,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Doges Palace Venice in the style of Pierre Auguste Renoir.png
644,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Dragon with Seven Heads in the style of Albrecht Durer.png
971,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Dream in the style of Franz Marc.png
288,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Dream of Human Life in the style of Michelangelo Buonarroti.png
3055,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Dream, 1927 in the style of Tamara de Lempicka.png"
400,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Drunken Hercules c. 1611 in the style of Peter Paul Rubens.png
1974,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Duchess of Sutherland in her Coronation Robes 1839 in the style of Charles Robert Leslie.png
3675,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Education of Cupid 1528 in the style of Correggio (Antonio Allegri).png
416,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Elevation Of The Cross in the style of Peter Paul Rubens.png
1753,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Embarkation for Cythera 1717 in the style of Jean-Antoine Watteau.png
696,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Embrace (The Loving) in the style of Egon Schiele.png
3709,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Empress Eugenie in the style of Franz Xavier Winterhalter.png
3704,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Empress Maria Alexandrovna of Russia in the style of Franz Xavier Winterhalter.png
2692,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Empress Maria Theresa 1717-80 presenting the future Joseph II to the Magnates of Hungary in the style of Alexandre Evariste Fragonard.png
2727,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The English Fleet At Sea in the style of Peter Monamy.png
1821,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Enraged Musician 2 in the style of William Hogarth.png
2675,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Entrance of George IV (1762-1830) at Holyroodhouse, 1828 in the style of Sir David Wilkie.png"
2766,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Entrance of the Grand Canal, Venice in the style of (after) (Giovanni Antonio Canal) Canaletto.png"
516,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Entrance to the Grand Canal, Venice, c.1730 in the style of Canaletto.png"
2769,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Entrance to the Grand Canal, Venice, with the church of Santa Maria della Salute in the style of (after) (Giovanni Antonio Canal) Canaletto.png"
244,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Eruption of the Soufriere Mountains in the Island of St. Vincent, 30th April 1812 in the style of Joseph Mallord William Turner.png"
3620,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Eternal Idol in the style of Auguste Rodin.png
2054,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Eve of the Deluge in the style of John Linnell.png
273,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Expulsion of Heliodorus from the Temple in the style of Raphael.png
1214,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fairies Thing, illustration from A Midsummer Nights Dream, pub. by Heineman, 1908 in the style of Arthur Rackham.png"
1307,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fairy Tale (or A Summer Day) in the style of William Merritt Chase.png
2483,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Faithful Old Servant in the style of William Henry Hunt.png
823,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fall of Icarus in the style of Odilon Redon.png
1684,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fall of Manna in the style of Jacopo Tintoretto.png
417,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fall of Phaeton 1605 in the style of Peter Paul Rubens.png
241,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fall of an Avalanche in the Grisons 1810 in the style of Joseph Mallord William Turner.png
1373,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fall of man in the style of William Blake.png
3364,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Family of Darius before Alexander 1565-70 in the style of Paolo Veronese (Caliari).png
3344,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Family of Darius before Alexander the Great (356-23 BC) illustration from Lives of Great Men Told by Great Men, edited by Richard Wilson, c.1920s in the style of Paolo Veronese (Caliari).png"
2746,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Farm in the style of Charles-Francois Daubigny.png
2679,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fatal Hour Fantastic Subject II in the style of Alexandre Evariste Fragonard.png
2680,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fatal Hour Fantastic Subject in the style of Alexandre Evariste Fragonard.png
3347,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Feast in the House of Levi in the style of Paolo Veronese (Caliari).png
1067,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Feast of the Gods 1514 in the style of Giovanni Bellini.png
1556,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Feast of the Prodigal Son, 1644 in the style of David The Younger Teniers.png"
1445,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fete at Rambouillet or The Island of Love in the style of Jean-Honore Fragonard.png
1430,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fete at Saint Cloud in the style of Jean-Honore Fragonard.png
2695,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fiancee of the King of Garbe the Tree in the style of Alexandre Evariste Fragonard.png
1573,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fiddler, 1633 in the style of David The Younger Teniers.png"
2802,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The First Born in the style of Gaston de La Touche.png
3705,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The First of May 1851 2 in the style of Franz Xavier Winterhalter.png
1123,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fishing Boat 1865 in the style of Gustave Courbet.png
3434,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fishing Party 2 in the style of Horatio Henry Couldery.png
1130,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Flagellation of Christ in the style of Caravaggio.png
168,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Flayed Ox 1655 in the style of Rembrandt Van Rijn.png
572,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Flaying of Marsyas 1575-76 in the style of Tiziano Vecellio.png
1163,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Floating Bridge, Istanbul in the style of Bartlett, William Henry.png"
2749,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Flood Gate at Optevoz 1859 in the style of Charles-Francois Daubigny.png
1908,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Flower Garden at Nuneham Courtenay, Oxfordshire, 1777 in the style of Paul Sandby.png"
2473,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Flower Girl in the style of William Henry Hunt.png
3505,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Flower Market, Copenhagen in the style of Paul-Gustave Fischer.png"
2874,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Foreign Nave at the Great Industrial Exhibition of 1851 in the style of Joseph Nash.png
3586,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Forest in Winter at Sunset 1845 in the style of Allan Ramsay.png
3414,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Forest with Red Earth in the style of Georges Lacombe.png
2398,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Forge of Vulcan in the style of Theodor Van Thulden.png
2807,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fountain in the style of Gaston de La Touche.png
196,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fountain, Villa Torlonia, Frascati, Italy in the style of John Singer Sargent.png"
1171,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Four Courts, Dublin in the style of Bartlett, William Henry.png"
3007,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Four Seasons Winter in the style of William Holbrook Beard.png
634,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Four Witches (or Judgment of Paris) in the style of Albrecht Durer.png
3395,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fourth Estate, 1898-1901 in the style of Giuseppe Pellizza da Volpedo.png"
1499,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Fourth of July, 1916 in the style of Childe Hassam.png"
2367,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Friends Reunion in the style of Eustache Le Sueur.png
3594,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Garden and Fellows Building of Corpus Christi College, Oxford in the style of William (Turner of Oxford) Turner.png"
2299,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Gate in the style of Carl Larsson.png
2961,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The General Duke of San Miguel 1854 in the style of Federico de Madrazo y Kuntz.png
2005,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Geographer c. 1668 in the style of Jan Vermeer Van Delft.png
2128,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Ghent Altarpiece (wings open) 1432 in the style of Jan Van Eyck.png
2151,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Ghent Altarpiece- Adoration of the Lamb (detail 9) 1425-29 in the style of Jan Van Eyck.png
2144,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Ghent Altarpiece- Eve (detail 2) 1425-29 in the style of Jan Van Eyck.png
2150,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Ghent Altarpiece- Eve 1425-29 in the style of Jan Van Eyck.png
2146,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Ghent Altarpiece- Mary of the Annunciation 1432 in the style of Jan Van Eyck.png
2132,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Ghent Altarpiece- Singing Angels (detail 1) 1427-29 in the style of Jan Van Eyck.png
2129,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Ghent Altarpiece- Virgin Mary (detail) 1426-29 in the style of Jan Van Eyck.png
1370,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Ghost of a Flea in the style of William Blake.png
1666,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Gleaners in the style of Jean-Francois Millet.png
238,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Golden Bough in the style of Joseph Mallord William Turner.png
1566,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Good Shepherd in the style of David The Younger Teniers.png
1361,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Good and Evil Angels struggling for possession of a child in the style of William Blake.png
1653,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Goose Girl at Gruchy, 1854-56 in the style of Jean-Francois Millet.png"
2702,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Governess in the style of Auguste Joseph Marie De Mersseman.png
1815,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Graham Children in the style of William Hogarth.png
2772,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grand Canal in the style of (after) (Giovanni Antonio Canal) Canaletto.png
230,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grand Canal, Venice 1835 in the style of Joseph Mallord William Turner.png"
2771,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grand Canal, Venice, looking south from the Palazzi Foscari and Moro-Lin to the Church of Santa Maria della Carita in the style of (after) (Giovanni Antonio Canal) Canaletto.png"
2779,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grand Canal, Venice, with a view of Saint Jeremia, the Palazzo Labia and the entrance to the Cannareggio in the style of (after) (Giovanni Antonio Canal) Canaletto.png"
2778,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grand Canal, looking south-west from the Rialto Bridge to the Palazzo Foscari in the style of (after) (Giovanni Antonio Canal) Canaletto.png"
879,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grand Canyon of the Yellowstone 2 in the style of Thomas Moran.png
2880,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grand Reception at Windsor in the style of Joseph Nash.png
228,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Great Falls of the Reichenbach, 1804 in the style of Joseph Mallord William Turner.png"
2980,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Great Masturbator in the style of Salvador Dali.png
1353,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Great Red Dragon and the Woman Clothed with the Sun 1805-1810 in the style of William Blake.png
2872,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Green Drawing Room at Windsor 1846 in the style of Joseph Nash.png
3412,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Green Wave in the style of Georges Lacombe.png
1969,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grosvenor Family 2 in the style of Charles Robert Leslie.png
1976,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grosvenor Family 3 in the style of Charles Robert Leslie.png
1977,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Grosvenor Family in the style of Charles Robert Leslie.png
328,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Gulf Stream in the style of Winslow Homer.png
1910,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Gunpowder Magazine, Hyde Park, c.1790 in the style of Paul Sandby.png"
861,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Gust of Wind, c.1865-70 in the style of Jean-Baptiste-Camille Corot.png"
38,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Harem Aka Parisian Women Dresses As Algerians in the style of Pierre Auguste Renoir.png
2016,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Harrowing of Hell in the style of (after) Hieronymus Bosch.png
2066,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Harvest Cradle Noontide 1859 in the style of John Linnell.png
1719,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Harvest Wagon in the style of George Stubbs.png
527,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Hay Wain, 1821 in the style of John Constable.png"
3089,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Head Of A Woman, Looking Down To The Left in the style of Girolamo Francesco Maria Mazzola (Parmigianino).png"
415,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Head of Medusa c. 1617 in the style of Peter Paul Rubens.png
407,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Hermit and the Sleeping Angelica 1626-28 in the style of Peter Paul Rubens.png
2571,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Holy Family Seated In An Interior in the style of (after) Harmenszoon Van Rijn Rembrandt.png
3196,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Holy Family with St. Elizabeth, St. John the Baptist and two angels in the style of Anton Raphael Mengs.png"
1132,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Holy Family with St. John the Baptist in the style of Caravaggio.png
1594,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Hon Mrs Graham in the style of Thomas Gainsborough.png
2171,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Horse Fair 2 in the style of Rosa Bonheur.png
1291,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Horse Race in the style of Theodore Gericault.png
3312,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Immaculate Conception in the style of Bartolome Esteban Murillo.png
2693,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Immured in the style of Alexandre Evariste Fragonard.png
167,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Incredulity of St Thomas 1634 in the style of Rembrandt Van Rijn.png
2792,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Indian Prisoner in the style of Gilbert Gaul.png
3311,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Infant Saint John the Baptist in the style of Bartolome Esteban Murillo.png
3061,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Infant Samuel in the style of Sir Joshua Reynolds.png
2103,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Inlet in the style of Frederick Judd Waugh.png
1894,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Inspiration of the Poet c. 1630 in the style of Nicolas Poussin.png
3159,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Intruder in the style of Henriette Ronner-Knip.png
1917,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Iron Forge near Dolgelli and Barmouth in Merionethshire, from Twelve Views in Wales, 1776 in the style of Paul Sandby.png"
3438,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Jealous Visitors in the style of Horatio Henry Couldery.png
3385,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Jewish quarter in Amsterdam in the style of Charles Henri Leickert.png
1442,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Joys of Motherhood in the style of Jean-Honore Fragonard.png
409,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Judgment of Paris c. 1625 in the style of Peter Paul Rubens.png
3642,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Kill in the style of English Provincial School.png
2933,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Kiss 2 in the style of Edvard Munch.png
1287,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Kiss 2 in the style of Theodore Gericault.png
3616,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Kiss [detail] in the style of Auguste Rodin.png
200,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Kiss in the style of Gustav Klimt.png
2804,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Kiss of the Sun in the style of Gaston de La Touche.png
2003,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Kitchen Maid in the style of Jan Vermeer Van Delft.png
2302,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Kitchen in the style of Carl Larsson.png
2125,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Knight of the Holy Grail in the style of Frederick Judd Waugh.png
981,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lackawanna Valley (detail) 1855 in the style of George Inness.png
2224,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lady of Shalott, 1832 in the style of Sir Joseph Noel Paton.png"
2624,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lamentation in the style of (after) Dyck, Sir Anthony van.png"
2725,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Landing of the Prince of Orange in the style of Peter Monamy.png
1368,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Laocoon as Jehovah with Satan and Adam, c.1820 in the style of William Blake.png"
2018,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Last Judgement in the style of (after) Hieronymus Bosch.png
2697,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Last Moments of Charles Ferdinand of France 1778-1820 in the Administration Room of the Paris Opera House in the style of Alexandre Evariste Fragonard.png
3331,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Last Supper (2) 1498 in the style of Leonardo Da Vinci.png
2806,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Last Supper in the style of Gaston de La Touche.png
420,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Last Supper in the style of Peter Paul Rubens.png
1985,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Last Throw in the style of Charles Robert Leslie.png
1236,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Laughing Boy (Jobie) in the style of Robert Henri.png
391,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Laundress in the style of Henri De Toulouse-Lautrec.png
2301,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lazy Corner in the style of Carl Larsson.png
3539,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Learned Man Of Cairo in the style of Arthur von Ferraris.png
3205,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Legend of Cupid and Psyche in the style of Angelica Kauffmann.png
2685,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Letter Scene from the opera The Barber of Seville in the style of Alexandre Evariste Fragonard.png
260,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Liberation of St Peter in the style of Raphael.png
722,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of The Lictors Bring to Brutus the Bodies of His Sons (detail) in the style of Jacques Louis David.png
