id,url,source_url,caption
548,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Charles+Ball.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Charles_Ball_Black_U.S._Chesapeake_Flotilla_Sailor.jpg/225px-Charles_Ball_Black_U.S._Chesapeake_Flotilla_Sailor.jpg,Charles Ball wearing the uniform of the U.S. Navy's Chesapeake Bay Flotilla under the command of Commodore Joshua Barney in the War of 1812
550,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/John+Hoppner.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/72/John_Hoppner_by_John_Hoppner.jpg/220px-John_Hoppner_by_John_Hoppner.jpg,Self-portrait (c.1780)
551,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Christian+Krohg.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Portrett_av_Christian_Krohg%2C_ca_1903.jpg/220px-Portrett_av_Christian_Krohg%2C_ca_1903.jpg,
553,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Jacopo+Vignali.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Jacopo-vignali.jpg/220px-Jacopo-vignali.jpg,Portrait[1]
555,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Gentile+Da+Fabriano.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/056_le_vite%2C_gentile_da_fabriano.jpg/200px-056_le_vite%2C_gentile_da_fabriano.jpg,"Gentile da Fabriano, in a portrait by Giorgio Vasari"
557,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Sir+Edward+John+Poynter.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Edward_J_Poynter%2C_by_Alphonse_Legros.jpg/220px-Edward_J_Poynter%2C_by_Alphonse_Legros.jpg,"Edward Poynter, 1877 (Alphonse Legros)"
559,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Ferdinand+Bol.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Ferdinand_Bol.Self-portrait.jpg/250px-Ferdinand_Bol.Self-portrait.jpg,Self-portrait by Ferdinand Bol
561,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/(after)+Anthonis+Mor+Van+Dashorst.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Anthonis_Mor_Self_Portrait_1558.jpg/220px-Anthonis_Mor_Self_Portrait_1558.jpg,Self-portrait (1558) at the Uffizi
564,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Joseph+Rodefer+DeCamp.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Jdechamp.jpg/150px-Jdechamp.jpg,Joseph Rodefer DeCamp
565,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/(after)+Andrea+Del+Sarto.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Sarto%2C_Andrea_del_-_Self-portrait_-_Uffizi.jpg/220px-Sarto%2C_Andrea_del_-_Self-portrait_-_Uffizi.jpg,Self-portrait
566,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Paul+De+Longpre.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Paul_de_Longpre_portrait_circa_1909.jpg/220px-Paul_de_Longpre_portrait_circa_1909.jpg,Postcard inset circa 1909
569,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Richard+Dadd.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Richard-Dadd-1817-1886.jpg/220px-Richard-Dadd-1817-1886.jpg,Richard Dadd working on Contradiction: Oberon and Titania (1854/1858). Photograph by Henry Hering.
572,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Petrus+Van+Schendel.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Petrus_van_Schendel.jpg/220px-Petrus_van_Schendel.jpg,Self-portrait (1869)
573,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Antoine+Vollon.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Vollon_by_Petit.png/220px-Vollon_by_Petit.png,Photograph of Vollon in 1858 by Pierre Petit
576,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/William+Clarkson+Stanfield.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Clarkson_Stanfield%2C_1793-1867_RMG_BHC2339.tiff/lossy-page1-220px-Clarkson_Stanfield%2C_1793-1867_RMG_BHC2339.tiff.jpg,Portrait of Clarkson Stanfield by John Simpson circa 1829
577,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Gleyre+Charles.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Gleyre_-_Self_portrait.jpg/220px-Gleyre_-_Self_portrait.jpg,Self-portrait (1841)
579,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Ren%C3%A9+Princeteau.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Lautrec_Princeteau.jpg/220px-Lautrec_Princeteau.jpg,"portrait by Henri de Toulouse-Lautrec, 1881"
580,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/L%C3%A9on+Bonnat.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/L%C3%A9on_Bonnat_-_Autoportrait.jpg/220px-L%C3%A9on_Bonnat_-_Autoportrait.jpg,"Self-portrait, age 22, circa. 1855"
581,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Fernand-Anne+Piestre+Cormon.jpg,http://upload.wikimedia.org/wikipedia/commons/1/14/Fernand_Cormon.jpg,Fernand Cormon
582,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Thomas+Couture.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Thomas_Couture_Autoritratto.jpg/220px-Thomas_Couture_Autoritratto.jpg,"Thomas Couture, self-portrait"
583,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Fra+Filippo+Lippi.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Lippi_z13.jpg/220px-Lippi_z13.jpg,Self-portrait of Fra' Filippo Lippi
584,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Simone+Peterzano.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Peterzano_1589.jpg/120px-Peterzano_1589.jpg,Self portrait (1589)
587,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Charles-Andr%C3%A9+van+Loo.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Granet056_Carle_van_Loo_autoportrait.jpg/220px-Granet056_Carle_van_Loo_autoportrait.jpg,Self-portrait of Charles-André van Loo
590,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Hubert-Francois+Gravelot.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Maurice_Quentin_de_La_Tour%2C_Hubert-Fran%C3%A7ois_Gravelot%2C_1769%2C_MBA_Bordeaux_RF_1943.47.JPG/220px-Maurice_Quentin_de_La_Tour%2C_Hubert-Fran%C3%A7ois_Gravelot%2C_1769%2C_MBA_Bordeaux_RF_1943.47.JPG,"Maurice Quentin de La Tour, Hubert-François Gravelot, 1769, pastel, Musée des Beaux-Arts, Bordeaux"
592,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Claude+III+Audran.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Audran%2C_Claude_II_-_The_Gods_%2CJupiter_-_1700s.jpg/220px-Audran%2C_Claude_II_-_The_Gods_%2CJupiter_-_1700s.jpg,"The Gods: JupiterClaude Audran IIItapestry, Gobelins Manufactory"
593,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Sir+Thomas+Lawrence.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Self-Portrait-1788%29_by_Sir_Thomas_Lawrence%2C_PRA.jpg/220px-Self-Portrait-1788%29_by_Sir_Thomas_Lawrence%2C_PRA.jpg,"Self-portrait, 1788"
596,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Andrea+del+Verrocchio.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Andrea_del_Castagno%2C_portrait_de_Verrocchio%2C_vers_1470.jpg/220px-Andrea_del_Castagno%2C_portrait_de_Verrocchio%2C_vers_1470.jpg,Portrait of Verrocchio by Nicolas de Larmessin
598,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Carolus+Duran.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Portrait_of_Carolus-Duran.jpg/220px-Portrait_of_Carolus-Duran.jpg,Portrait of Carolus-Duran (1879)by John Singer Sargent.
601,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/L%C3%A9on+Cogniet.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/26/L%C3%A9on_Cogniet_self-portrait_1818.jpg/220px-L%C3%A9on_Cogniet_self-portrait_1818.jpg,"Léon Cogniet. Self-portrait ca. 1818, Musée des Beaux-Arts d'Orléans"
602,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/James+Baker+Pyne.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/James_Baker_Pyne_-_Shipping_in_a_Calm.jpg/220px-James_Baker_Pyne_-_Shipping_in_a_Calm.jpg,"Shipping in a Calm, watercolour"
603,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Jules+Joseph+Lefebvre.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Picture_of_Jules_Joseph_Lefebvre.jpg/220px-Picture_of_Jules_Joseph_Lefebvre.jpg,Jules Joseph Lefebvre (no later than 1903)
604,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Gustave+Clarence+Rodolphe+Boulanger.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Gustave_Boulnager_portrait_photo_c_1870_%28cropped%29.jpg/220px-Gustave_Boulnager_portrait_photo_c_1870_%28cropped%29.jpg,
605,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Francois+de+Troy.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Fran%C3%A7ois_de_Troy_by_Alexis_Simon_Belle.jpg/220px-Fran%C3%A7ois_de_Troy_by_Alexis_Simon_Belle.jpg,François de Troy by his student Alexis Simon Belle
606,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Gustave+Moreau.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/GustaveMoreau02.jpg/220px-GustaveMoreau02.jpg,"Self-portrait of Gustave Moreau, 1850"
607,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Cosme+Tura.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Tura_allegory.jpg/220px-Tura_allegory.jpg,"An Allegorical Figure (Calliope), c. 1460"
609,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Antonello+da+Messina+Messina.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Antonello_da_Messina_-_Portrait_of_a_Man_-_National_Gallery_London.jpg/220px-Antonello_da_Messina_-_Portrait_of_a_Man_-_National_Gallery_London.jpg,"Portrait of Man, possibly a self-portrait"
610,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Cosimo+Rosselli.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Cosimo-rosselli.jpg/220px-Cosimo-rosselli.jpg,"Portrait of a Man c. 1481–82, thought to be of Cosimo Roselli"
611,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Carlo+Cignani.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Carlo_Cignani_-_Auto-retrato.jpg/220px-Carlo_Cignani_-_Auto-retrato.jpg,Self-portrait
615,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/artist_pictures/Otto+van+Veen.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Gertruida_van_Veen_-_Portrait_of_the_painter_Otto_van_Veen.jpg/220px-Gertruida_van_Veen_-_Portrait_of_the_painter_Otto_van_Veen.jpg,"Otto van Veen, by Gertruida van Veen"
