filename,logit,time
.\images_fake\2975.png,-9.503974,5.270668
.\images_fake\2976.png,-14.457633,5.310769
.\images_fake\2977.png,-5.625175,5.172743
.\images_fake\2978.png,-14.631200,5.223831
.\images_fake\2979.png,-9.608809,5.291053
.\images_fake\2980.png,-5.554283,5.288916
.\images_fake\2981.png,-5.738568,5.322992
.\images_fake\2982.png,-2.714286,5.351818
.\images_fake\2983.png,-14.408388,5.289951
.\images_fake\2984.png,-6.244727,5.239769
.\images_fake\2985.png,-1.989590,5.193418
.\images_fake\2986.png,-6.108634,5.286735
.\images_fake\2987.png,-9.040728,5.179996
.\images_fake\2989.png,-6.716373,5.161948
.\images_fake\299.png,-7.175012,5.264312
.\images_fake\2990.png,-7.045231,5.424582
.\images_fake\2991.png,0.337919,5.371426
.\images_fake\2992.png,-6.251983,5.241606
.\images_fake\2993.png,-10.585305,5.203976
.\images_fake\2994.png,0.408809,5.279631
.\images_fake\2995.png,-4.964590,5.178959
.\images_fake\2996.png,-1.795664,5.240211
.\images_fake\2997.png,-5.533783,5.285040
.\images_fake\2998.png,-9.872539,5.361836
.\images_fake\2999.png,-9.963799,5.362191
.\images_fake\3.png,-0.213355,5.258814
.\images_fake\30.png,-3.429576,5.199397
.\images_fake\300.png,-2.602820,5.204724
.\images_fake\3000.png,-0.554578,5.205404
.\images_fake\3001.png,1.426191,5.227571
.\images_fake\3002.png,-5.246650,5.216423
.\images_fake\3003.png,-5.589527,5.208259
.\images_fake\3004.png,-7.122612,5.330855
.\images_fake\3005.png,-1.793281,5.370460
.\images_fake\3006.png,-3.533748,5.341933
.\images_fake\3007.png,-1.652102,5.236022
.\images_fake\3008.png,0.487637,5.220278
.\images_fake\301.png,-2.344486,5.277356
.\images_fake\3010.png,-3.674985,5.514019
.\images_fake\3011.png,-1.714703,5.288100
.\images_fake\3012.png,0.284443,5.136178
.\images_fake\3013.png,-1.412051,5.153986
.\images_fake\3014.png,-4.391752,5.287304
.\images_fake\3015.png,-6.246683,5.278741
.\images_fake\3018.png,-3.219993,5.216312
.\images_fake\3019.png,-3.950330,5.178188
.\images_fake\302.png,-9.143661,5.176626
.\images_fake\3020.png,-4.221689,5.162699
.\images_fake\3021.png,-4.988727,5.158670
.\images_fake\3022.png,-1.096092,5.178715
.\images_fake\3023.png,-2.338642,5.140822
.\images_fake\3025.png,-4.922943,5.088136
.\images_fake\3026.png,-8.655728,5.076202
.\images_fake\3028.png,-2.677300,5.110165
.\images_fake\3029.png,-1.343360,5.058381
.\images_fake\303.png,1.790074,5.095341
.\images_fake\3030.png,0.982892,5.087510
.\images_fake\3031.png,-8.042187,5.372933
.\images_fake\3033.png,-16.744211,5.433947
.\images_fake\3035.png,-10.770059,5.518423
.\images_fake\3036.png,-7.331767,5.631126
.\images_fake\3037.png,-9.644360,5.613921
.\images_fake\3038.png,-15.021256,5.582831
.\images_fake\3040.png,-7.075171,5.426028
.\images_fake\3042.png,-8.698306,5.609125
.\images_fake\3045.png,-16.464031,5.394648
.\images_fake\3046.png,-14.322577,5.221856
.\images_fake\3047.png,-6.596381,5.253946
.\images_fake\3050.png,-12.869325,5.297304
.\images_fake\3051.png,-9.401935,5.249341
.\images_fake\3052.png,-9.428045,5.292729
.\images_fake\3054.png,-12.288397,5.439212
.\images_fake\3055.png,-10.130239,5.452296
.\images_fake\3056.png,-14.096714,5.278214
.\images_fake\3057.png,-5.817795,5.383742
.\images_fake\3058.png,-2.235954,5.416305
.\images_fake\3059.png,-1.812279,5.394616
.\images_fake\306.png,-5.136261,5.349146
.\images_fake\3060.png,-3.228105,5.503353
.\images_fake\3061.png,-4.173465,5.044703
.\images_fake\3062.png,-4.303621,5.030300
.\images_fake\3064.png,-0.915932,4.978532
.\images_fake\3065.png,0.121770,5.005337
.\images_fake\3066.png,-2.420153,5.045593
.\images_fake\3067.png,-4.435972,5.081487
.\images_fake\3068.png,-1.526605,5.050595
.\images_fake\3069.png,-3.480287,4.995754
.\images_fake\307.png,0.361987,5.098147
.\images_fake\3070.png,-3.248871,5.023290
.\images_fake\3071.png,-6.901321,5.028578
.\images_fake\3072.png,-5.228362,5.033666
.\images_fake\3073.png,-4.942186,4.991621
.\images_fake\3074.png,-3.708905,5.021027
.\images_fake\3075.png,-2.269963,5.036369
.\images_fake\3076.png,-0.975203,4.995436
.\images_fake\3077.png,2.470879,5.067167
.\images_fake\3078.png,-1.901328,5.116863
.\images_fake\3079.png,-3.523545,5.344024
.\images_fake\3080.png,-2.711628,5.184279
.\images_fake\3081.png,-0.264988,5.162653
.\images_fake\3082.png,-2.331555,5.279639
.\images_fake\3083.png,-2.698345,5.492392
.\images_fake\3084.png,-4.196381,5.765872
.\images_fake\3085.png,1.319046,5.235160
.\images_fake\3086.png,-9.153368,5.260703
.\images_fake\3087.png,-6.194165,5.227334
.\images_fake\3088.png,0.969838,5.301998
.\images_fake\3089.png,-2.804554,5.227600
.\images_fake\309.png,-0.615861,5.258951
.\images_fake\3090.png,-7.235208,5.110220
.\images_fake\3091.png,-9.019392,5.223682
.\images_fake\3092.png,-6.811290,5.670882
.\images_fake\3093.png,-2.293078,5.682923
.\images_fake\3094.png,-2.477689,5.469980
.\images_fake\3095.png,-9.835178,5.502721
.\images_fake\3096.png,-1.567876,5.387578
.\images_fake\3097.png,-7.252005,5.633467
.\images_fake\3099.png,2.730481,5.480216
.\images_fake\31.png,-4.704801,5.692726
.\images_fake\310.png,-1.599521,5.310760
.\images_fake\3100.png,-9.353436,5.367916
.\images_fake\3101.png,-2.789982,5.291524
.\images_fake\3104.png,-6.723348,5.112385
.\images_fake\3105.png,-3.405172,5.165701
.\images_fake\3107.png,-3.353778,5.470723
.\images_fake\3108.png,-5.696353,5.501451
.\images_fake\311.png,4.288749,5.377017
.\images_fake\3110.png,-5.477511,5.549889
.\images_fake\3111.png,-5.203144,5.532847
.\images_fake\3112.png,-1.403854,5.662380
.\images_fake\3113.png,-1.721442,5.402614
.\images_fake\3114.png,-8.907493,5.493008
.\images_fake\3115.png,-6.427177,5.412201
.\images_fake\3116.png,-5.826738,5.389966
.\images_fake\3117.png,-3.700868,5.428495
.\images_fake\3118.png,-5.924119,5.345977
.\images_fake\3119.png,-8.946408,5.369587
.\images_fake\312.png,-5.975255,5.350335
.\images_fake\3120.png,-5.777801,5.298834
.\images_fake\3121.png,-1.030941,5.310447
.\images_fake\3122.png,-3.606997,5.382536
.\images_fake\3123.png,-4.226481,5.324846
.\images_fake\3124.png,-4.383302,5.300698
.\images_fake\3125.png,-5.580077,5.378347
.\images_fake\3126.png,-3.233688,5.372833
.\images_fake\3129.png,-4.820639,5.436899
.\images_fake\313.png,-2.714291,5.437937
.\images_fake\3130.png,-6.919859,5.348907
.\images_fake\3131.png,1.405957,5.300477
.\images_fake\3132.png,-3.776947,5.246357
.\images_fake\3133.png,-4.449030,5.314818
.\images_fake\3134.png,1.901944,5.872973
.\images_fake\3135.png,-4.319092,5.731819
.\images_fake\3136.png,0.326108,5.755629
.\images_fake\3137.png,-6.063959,5.153559
.\images_fake\3138.png,-7.801677,5.116669
.\images_fake\3139.png,-6.190485,5.263499
.\images_fake\314.png,-1.543904,5.095643
.\images_fake\3140.png,-6.824334,5.168459
.\images_fake\3141.png,-0.247319,5.241787
.\images_fake\3142.png,-11.877947,5.124978
.\images_fake\3143.png,-6.056667,5.249758
.\images_fake\3145.png,-0.392402,5.747684
.\images_fake\3147.png,-3.632499,5.658716
.\images_fake\3148.png,0.662618,5.648655
.\images_fake\3150.png,-1.596176,5.638188
.\images_fake\3151.png,-3.953508,5.719701
.\images_fake\3152.png,-0.682149,5.622653
.\images_fake\3153.png,-1.331343,5.701245
.\images_fake\3154.png,-4.949236,5.569069
.\images_fake\3155.png,-3.862504,5.382456
.\images_fake\3156.png,-0.498769,5.151844
.\images_fake\3157.png,-5.213300,5.402043
.\images_fake\3158.png,-3.187988,5.749334
.\images_fake\3159.png,-2.228905,5.259487
.\images_fake\316.png,-4.502018,5.269336
.\images_fake\3160.png,-6.829146,5.179144
.\images_fake\3161.png,-1.941461,5.196494
.\images_fake\3162.png,-1.669227,5.204562
.\images_fake\3163.png,-3.004971,5.413401
.\images_fake\3164.png,-0.679318,5.319769
.\images_fake\3165.png,-3.130895,5.296610
.\images_fake\3166.png,-7.197124,5.248645
.\images_fake\3167.png,-3.582589,5.241193
.\images_fake\3168.png,-5.513134,5.385862
.\images_fake\317.png,-6.661185,5.378976
.\images_fake\3170.png,-3.244400,5.326781
.\images_fake\3171.png,-0.580534,5.247121
.\images_fake\3172.png,0.103006,5.264115
.\images_fake\3173.png,-8.769022,5.233826
.\images_fake\3174.png,-2.170779,5.324002
.\images_fake\3176.png,-10.320437,5.455898
.\images_fake\3178.png,-9.681012,5.430895
.\images_fake\3179.png,-4.039772,5.325610
.\images_fake\318.png,-6.492814,5.661832
.\images_fake\3180.png,-5.619286,5.655820
.\images_fake\3181.png,-4.351869,5.455059
.\images_fake\3182.png,-6.231566,5.559536
.\images_fake\3183.png,-4.469196,5.632281
.\images_fake\3184.png,-4.230061,5.610276
.\images_fake\3185.png,-4.067482,5.590986
.\images_fake\3187.png,-3.483298,5.567067
.\images_fake\3188.png,-10.852169,5.520015
.\images_fake\319.png,-4.699450,5.652367
.\images_fake\3190.png,-6.306532,5.556058
.\images_fake\3191.png,-7.911180,5.483323
.\images_fake\3192.png,-7.088304,5.574803
.\images_fake\3194.png,-5.237601,5.595942
.\images_fake\3195.png,-5.620028,5.519856
.\images_fake\3196.png,-9.641974,5.622002
.\images_fake\3197.png,-0.643210,5.487052
.\images_fake\32.png,-3.872720,5.558536
.\images_fake\320.png,-6.260795,5.465283
.\images_fake\3200.png,-2.230137,5.450044
.\images_fake\3201.png,-4.063893,5.105520
.\images_fake\3203.png,-4.032679,5.194860
.\images_fake\3204.png,0.257365,5.365400
.\images_fake\3205.png,-5.811153,5.302074
.\images_fake\3206.png,-4.237403,5.384960
.\images_fake\3207.png,-6.746921,5.364310
.\images_fake\3208.png,-12.487013,5.190992
.\images_fake\3209.png,-6.569468,5.166301
.\images_fake\3210.png,-6.749656,5.423042
.\images_fake\3211.png,-9.736194,5.824302
.\images_fake\3212.png,-6.030639,5.614652
.\images_fake\3213.png,-7.198905,5.548559
.\images_fake\3214.png,-8.286774,5.582120
.\images_fake\3215.png,-5.754825,5.565967
.\images_fake\3216.png,-4.169783,5.583330
.\images_fake\3217.png,-5.488997,5.424859
.\images_fake\3218.png,-12.491282,5.670161
.\images_fake\3219.png,-5.845101,5.574534
.\images_fake\3220.png,-5.635395,5.543046
.\images_fake\3221.png,-4.951434,5.561739
.\images_fake\3222.png,-2.767992,5.578684
.\images_fake\3223.png,-1.600624,5.555968
.\images_fake\3224.png,-7.533092,5.713064
.\images_fake\3225.png,-8.850278,5.661518
.\images_fake\3226.png,-7.997676,5.659985
.\images_fake\3227.png,-6.287861,5.652097
.\images_fake\3228.png,-7.074874,5.340182
.\images_fake\3229.png,-5.537814,5.285881
.\images_fake\323.png,-2.915964,5.371273
.\images_fake\3231.png,-8.142524,5.342706
.\images_fake\3232.png,-6.769372,5.356093
.\images_fake\3233.png,-2.473548,5.386357
.\images_fake\3234.png,-7.618556,5.320070
.\images_fake\3235.png,-8.460423,5.355864
.\images_fake\3236.png,-10.716907,5.407433
.\images_fake\3237.png,-7.236543,5.178262
.\images_fake\3239.png,-5.834075,5.302190
.\images_fake\324.png,-6.365451,5.239510
.\images_fake\3240.png,-1.339639,5.282355
.\images_fake\3241.png,-3.502252,5.376027
.\images_fake\3242.png,-9.514767,5.446430
.\images_fake\3243.png,-2.140383,5.779035
.\images_fake\3244.png,-6.612844,5.516807
.\images_fake\3245.png,-6.113148,5.283648
.\images_fake\3246.png,-5.869321,5.307809
.\images_fake\3247.png,-6.979352,5.248127
.\images_fake\3248.png,-7.703792,5.242203
.\images_fake\3249.png,-5.324923,5.313130
.\images_fake\325.png,-1.554043,5.329579
.\images_fake\3253.png,-4.410457,5.323858
.\images_fake\3254.png,-10.566624,5.364025
.\images_fake\3255.png,-5.782949,5.387687
.\images_fake\3256.png,-3.551755,5.388200
.\images_fake\3257.png,-7.538805,5.345095
.\images_fake\3258.png,-3.760351,5.344069
.\images_fake\3259.png,-2.022854,5.364181
.\images_fake\326.png,0.177910,5.395163
.\images_fake\3260.png,-1.373219,5.347252
.\images_fake\3261.png,-6.230694,5.202596
.\images_fake\3262.png,-6.022806,5.226931
.\images_fake\3263.png,-0.550978,5.253445
.\images_fake\3264.png,-6.232769,5.424938
.\images_fake\3265.png,-6.314143,5.633797
.\images_fake\3266.png,-4.390008,5.487297
.\images_fake\3267.png,-3.560159,5.532547
.\images_fake\3268.png,-4.181990,5.356461
.\images_fake\3269.png,-9.120458,5.393616
.\images_fake\327.png,-2.483526,5.446920
.\images_fake\3270.png,-6.997048,5.443955
.\images_fake\3272.png,-7.059053,5.561135
.\images_fake\3273.png,-3.874230,5.553337
.\images_fake\3274.png,-7.417054,5.227316
.\images_fake\3275.png,-5.220625,5.412675
.\images_fake\3276.png,-4.811728,5.587784
.\images_fake\3277.png,-2.660564,5.698625
.\images_fake\3278.png,-7.324651,5.627879
.\images_fake\3279.png,-1.721013,5.608337
.\images_fake\328.png,-0.232771,5.417931
.\images_fake\3281.png,-4.951132,5.578701
.\images_fake\3282.png,-4.604823,5.535076
.\images_fake\3283.png,-8.081855,5.528436
.\images_fake\3284.png,-5.808357,5.534878
.\images_fake\3286.png,-5.710608,5.609298
.\images_fake\3287.png,-6.116841,5.411585
.\images_fake\3288.png,-7.092244,5.366884
.\images_fake\3289.png,-6.837915,5.257907
.\images_fake\329.png,-2.472865,5.144188
.\images_fake\3290.png,-9.048343,5.093196
.\images_fake\3291.png,-5.771836,5.077203
.\images_fake\3293.png,-2.418901,5.109583
.\images_fake\3295.png,-7.651538,5.061529
.\images_fake\3297.png,-0.680023,5.062141
.\images_fake\3298.png,-9.249443,5.107540
.\images_fake\3299.png,-9.483735,5.072005
.\images_fake\33.png,-5.764492,5.080926
.\images_fake\3300.png,-8.143710,5.103079
.\images_fake\3301.png,-3.077004,5.064279
.\images_fake\3302.png,-4.268404,5.065611
.\images_fake\3303.png,-4.298249,5.119461
.\images_fake\3304.png,-4.909418,5.142681
.\images_fake\3305.png,1.845867,5.073513
.\images_fake\3306.png,-7.120282,5.124903
.\images_fake\3307.png,-3.520075,5.075717
.\images_fake\3308.png,-9.603435,5.099749
.\images_fake\3309.png,-4.086345,5.199095
.\images_fake\331.png,-5.833196,5.223633
.\images_fake\3312.png,-5.731185,5.180531
.\images_fake\3313.png,-4.567088,5.129321
.\images_fake\3314.png,-0.725895,5.082620
.\images_fake\3315.png,-9.420653,5.296485
.\images_fake\3316.png,-5.715903,5.212798
.\images_fake\3317.png,-2.939867,5.335902
.\images_fake\3318.png,-6.256566,5.099641
.\images_fake\3319.png,-4.694011,5.096952
.\images_fake\332.png,0.499072,5.135674
.\images_fake\3320.png,-6.135087,5.193368
.\images_fake\3321.png,-2.416816,5.090142
.\images_fake\3322.png,-1.449170,5.086195
.\images_fake\3323.png,-3.263360,5.103902
.\images_fake\3325.png,-7.792317,5.108120
.\images_fake\3326.png,-4.827968,5.085048
.\images_fake\3327.png,-9.583330,5.143627
.\images_fake\3328.png,-8.914789,5.122870
.\images_fake\3329.png,-7.573919,5.122154
.\images_fake\333.png,1.675545,5.106080
.\images_fake\3330.png,-2.675490,5.132672
.\images_fake\3331.png,-7.636199,5.089631
.\images_fake\3332.png,-7.400492,5.134673
.\images_fake\3334.png,-9.373081,5.086600
.\images_fake\3335.png,-7.548742,5.035471
.\images_fake\3336.png,-5.079948,5.114469
.\images_fake\3338.png,-8.460364,5.098641
.\images_fake\334.png,-6.161145,5.079204
.\images_fake\3340.png,-4.635151,5.314187
.\images_fake\3342.png,-6.378576,5.308229
.\images_fake\3343.png,-7.563876,5.555915
.\images_fake\3344.png,-0.291675,5.334636
.\images_fake\3345.png,-2.909770,5.330340
.\images_fake\3346.png,-7.596786,5.398914
.\images_fake\3347.png,-0.101829,5.250874
.\images_fake\3348.png,-4.264462,5.346725
.\images_fake\3349.png,-8.259645,5.248257
.\images_fake\335.png,-4.732977,5.275904
.\images_fake\3350.png,-3.868663,5.239844
.\images_fake\3351.png,-0.725440,5.274720
.\images_fake\3352.png,-2.278659,5.206356
.\images_fake\3353.png,2.831216,5.172776
.\images_fake\3354.png,-5.124174,5.206739
.\images_fake\3355.png,-4.009335,5.249138
.\images_fake\3356.png,-1.844420,5.198242
.\images_fake\3357.png,-6.453422,5.191516
.\images_fake\3358.png,-1.918219,5.231281
.\images_fake\3359.png,-6.317615,5.151273
.\images_fake\336.png,-1.121409,5.177415
.\images_fake\3360.png,-5.967459,5.014947
.\images_fake\3361.png,-10.318129,5.045515
.\images_fake\3363.png,-3.285527,5.200564
.\images_fake\3364.png,-7.166041,5.268671
.\images_fake\3366.png,-2.174018,5.226954
.\images_fake\3367.png,-6.534238,5.189793
.\images_fake\3368.png,-1.617648,5.206076
.\images_fake\3369.png,-3.872751,5.202168
.\images_fake\337.png,-4.877854,5.169208
.\images_fake\3370.png,-4.682152,5.124570
.\images_fake\3371.png,-2.643667,5.242133
.\images_fake\3372.png,-1.226601,5.198222
.\images_fake\3373.png,-6.059280,5.242396
.\images_fake\3374.png,-1.725724,5.213745
.\images_fake\3375.png,-5.732419,5.228308
.\images_fake\3376.png,-6.733193,5.172442
.\images_fake\3377.png,-2.125248,5.240105
.\images_fake\3378.png,-4.767622,5.176346
.\images_fake\3379.png,-0.072076,5.191236
.\images_fake\338.png,1.472594,5.211743
.\images_fake\3380.png,-4.120426,5.159968
.\images_fake\3381.png,-5.732602,5.455660
.\images_fake\3382.png,-4.705803,5.206239
.\images_fake\3383.png,-3.152964,5.287319
.\images_fake\3384.png,-1.659224,5.462634
.\images_fake\3385.png,-2.082964,5.352882
.\images_fake\3386.png,-7.168877,5.187896
.\images_fake\3387.png,-3.917136,5.204287
.\images_fake\3388.png,-2.035294,5.199323
.\images_fake\3389.png,-6.078102,5.202831
.\images_fake\339.png,0.092208,5.195502
.\images_fake\3390.png,1.776426,5.204512
.\images_fake\3391.png,-2.350358,5.183441
.\images_fake\3392.png,-1.652813,5.212603
.\images_fake\3393.png,-7.088431,5.179443
.\images_fake\3394.png,-0.326518,5.192287
.\images_fake\3395.png,-11.359520,5.165703
.\images_fake\3396.png,-2.550392,5.192097
.\images_fake\3397.png,-2.632643,5.287214
.\images_fake\3398.png,-2.633685,5.214432
.\images_fake\3399.png,0.435143,5.177573
.\images_fake\34.png,-6.608522,5.191011
.\images_fake\340.png,0.188919,5.236812
.\images_fake\3400.png,-4.683409,5.215920
.\images_fake\3401.png,-5.136076,5.282568
.\images_fake\3402.png,-2.394373,5.170706
.\images_fake\3403.png,-0.998996,5.201804
.\images_fake\3408.png,-5.937458,5.182544
.\images_fake\3409.png,-10.195998,5.225837
.\images_fake\341.png,-1.511982,5.187300
.\images_fake\3410.png,-1.394511,5.194476
.\images_fake\3411.png,-6.116054,5.077325
.\images_fake\3413.png,-6.893320,5.335341
.\images_fake\3414.png,-9.574605,5.265963
.\images_fake\3415.png,-0.411427,5.243835
.\images_fake\3416.png,-3.637424,5.217592
.\images_fake\3417.png,-10.845390,5.207741
.\images_fake\3418.png,-0.055944,5.254390
.\images_fake\3419.png,-0.654945,5.291816
.\images_fake\342.png,-4.875924,5.237417
.\images_fake\3421.png,-4.723015,5.226757
.\images_fake\3422.png,-5.963779,5.184731
.\images_fake\3423.png,-2.665966,5.189075
.\images_fake\3424.png,-5.469214,5.238394
.\images_fake\3425.png,0.058778,5.210835
.\images_fake\3426.png,-5.040751,5.138182
.\images_fake\3427.png,-9.908378,5.250780
.\images_fake\3428.png,-3.862242,5.267193
.\images_fake\3429.png,-1.061972,5.171218
.\images_fake\343.png,-3.979379,5.190349
.\images_fake\3430.png,-5.219676,5.286228
.\images_fake\3431.png,-5.620715,5.221723
.\images_fake\3432.png,-2.751217,5.195658
.\images_fake\3433.png,2.185135,5.207471
.\images_fake\3434.png,-3.615233,5.128225
.\images_fake\3435.png,-5.136335,5.153691
.\images_fake\3436.png,-2.273475,5.207227
.\images_fake\3437.png,2.052214,5.238864
.\images_fake\3438.png,-4.254899,5.131724
.\images_fake\3439.png,-5.729652,5.082096
.\images_fake\344.png,1.529691,5.102778
.\images_fake\3440.png,-2.488724,5.264215
.\images_fake\3442.png,-4.293795,5.248764
.\images_fake\3443.png,-3.776306,5.272534
.\images_fake\3444.png,-4.587438,5.271799
.\images_fake\3445.png,-7.959205,5.374218
.\images_fake\3448.png,-4.682282,5.298955
.\images_fake\3449.png,-5.285651,5.179417
.\images_fake\345.png,-0.838332,5.275157
.\images_fake\3450.png,-2.711123,5.244996
.\images_fake\3451.png,-3.472308,5.267254
.\images_fake\3452.png,-0.102862,5.222419
.\images_fake\3453.png,-5.775167,5.211798
.\images_fake\3454.png,-5.346144,5.209071
.\images_fake\3455.png,-7.236948,5.297415
.\images_fake\3456.png,-13.286585,5.469408
.\images_fake\3457.png,-4.844986,5.172708
.\images_fake\3458.png,-12.735834,5.205380
.\images_fake\3459.png,-8.783450,5.163808
.\images_fake\346.png,-3.019928,5.255596
.\images_fake\3460.png,-10.650614,5.196697
.\images_fake\3461.png,-8.753901,5.101852
.\images_fake\3462.png,-9.415997,5.148857
.\images_fake\3463.png,-4.657887,5.148686
.\images_fake\3464.png,-14.849979,5.165092
.\images_fake\3465.png,-8.014620,5.202735
.\images_fake\3466.png,-8.198064,5.213170
.\images_fake\3467.png,-2.285158,5.197731
.\images_fake\3469.png,-10.084471,5.254610
.\images_fake\347.png,2.861192,5.304208
.\images_fake\3470.png,-6.902320,5.313838
.\images_fake\3471.png,-13.948195,5.438199
.\images_fake\3472.png,-7.967619,5.211657
.\images_fake\3473.png,-7.892550,5.128997
.\images_fake\3474.png,-7.284921,5.139678
.\images_fake\3475.png,-5.844993,5.120332
.\images_fake\3476.png,-6.413704,5.121662
.\images_fake\3477.png,-7.405712,5.158055
.\images_fake\3478.png,-0.123251,5.145684
.\images_fake\3479.png,-6.549595,5.117440
.\images_fake\348.png,-1.571810,5.121823
.\images_fake\3480.png,-0.560564,5.113227
.\images_fake\3481.png,1.087001,5.175182
.\images_fake\3482.png,-1.493887,5.213746
.\images_fake\3484.png,-4.708758,5.119853
.\images_fake\3487.png,-5.816784,5.169707
.\images_fake\3489.png,-5.206633,5.151397
.\images_fake\349.png,-2.212855,5.201734
.\images_fake\3490.png,-5.060928,5.261362
.\images_fake\3491.png,-5.090585,5.185720
.\images_fake\3492.png,-0.638653,5.190385
.\images_fake\3493.png,-0.926622,5.130670
.\images_fake\3494.png,-7.761337,5.141424
.\images_fake\3496.png,-10.000616,5.210744
.\images_fake\3497.png,-2.820458,5.190167
.\images_fake\3498.png,-4.376498,5.146038
.\images_fake\3499.png,-4.341936,5.146434
.\images_fake\35.png,-4.815656,5.141507
.\images_fake\350.png,-4.583708,5.132672
.\images_fake\3501.png,-9.218307,5.153742
.\images_fake\3503.png,-8.604535,5.155693
.\images_fake\3504.png,-7.885586,5.133903
.\images_fake\3505.png,-2.538641,5.163085
.\images_fake\3506.png,-4.910782,5.130767
.\images_fake\3507.png,-2.950957,5.166736
.\images_fake\3508.png,-2.976179,5.174433
.\images_fake\3509.png,-7.024172,5.259632
.\images_fake\351.png,1.289025,5.137962
.\images_fake\3510.png,-4.451731,5.164590
.\images_fake\3511.png,-5.418670,5.175831
.\images_fake\3512.png,-2.570753,5.155022
.\images_fake\3513.png,-6.291111,5.161698
.\images_fake\3514.png,-5.300269,5.180576
.\images_fake\3515.png,0.051579,5.157199
.\images_fake\3516.png,-4.782692,5.167003
.\images_fake\3517.png,-5.700325,5.170247
.\images_fake\3518.png,-2.007300,5.133501
.\images_fake\3519.png,-5.074683,5.150533
.\images_fake\3520.png,-4.593502,5.156693
.\images_fake\3521.png,-7.878113,5.109553
.\images_fake\3522.png,-3.549699,5.159696
.\images_fake\3523.png,-0.455827,5.079388
.\images_fake\3524.png,-6.832552,5.151689
.\images_fake\3525.png,-5.465219,5.121258
.\images_fake\3526.png,-4.670699,5.179715
.\images_fake\3527.png,-2.410520,5.154987
.\images_fake\3528.png,-3.406445,5.156694
.\images_fake\3529.png,-0.641377,5.328117
.\images_fake\353.png,-1.791272,5.198442
.\images_fake\3530.png,-5.996984,5.252869
.\images_fake\3531.png,-2.359928,5.075923
.\images_fake\3532.png,-8.831514,5.110340
.\images_fake\3533.png,-5.265792,5.193962
.\images_fake\3534.png,-6.915917,5.196811
.\images_fake\3536.png,-7.479704,5.110243
.\images_fake\3538.png,-9.383907,5.138677
.\images_fake\3539.png,-5.659839,5.151068
.\images_fake\354.png,-6.605941,5.135674
.\images_fake\3540.png,-5.971392,5.128763
.\images_fake\3541.png,-4.084989,5.148724
.\images_fake\3542.png,-4.432490,5.212811
.\images_fake\3543.png,-0.915933,5.178239
.\images_fake\3544.png,-7.335568,5.110724
.\images_fake\3545.png,1.246733,5.155983
.\images_fake\3546.png,-4.488649,5.177872
.\images_fake\3547.png,-0.800905,5.180929
.\images_fake\3548.png,-5.031651,5.283178
.\images_fake\3549.png,-8.373217,5.219053
.\images_fake\355.png,-5.084353,5.150482
.\images_fake\3550.png,-3.743651,5.124064
.\images_fake\3551.png,-3.677044,5.125052
.\images_fake\3552.png,-2.690451,5.137014
.\images_fake\3553.png,-1.564780,5.121269
.\images_fake\3554.png,-2.747094,5.120841
.\images_fake\3555.png,-4.844685,5.196902
.\images_fake\3556.png,-3.187646,5.135320
.\images_fake\3557.png,-4.527947,5.190459
.\images_fake\3558.png,-4.413240,5.142947
.\images_fake\3559.png,0.341318,5.197797
.\images_fake\356.png,-2.271520,5.128653
.\images_fake\3560.png,-2.125061,5.168396
.\images_fake\3561.png,-4.884267,5.110664
.\images_fake\3562.png,3.931175,5.137162
.\images_fake\3563.png,-0.074013,5.154160
.\images_fake\3564.png,-1.650930,5.144646
.\images_fake\3565.png,0.295012,5.178676
.\images_fake\3566.png,-15.696243,5.147229
.\images_fake\3567.png,-0.645805,5.156245
.\images_fake\3568.png,-2.175314,5.221778
.\images_fake\3569.png,-0.535785,5.207285
.\images_fake\357.png,-0.839225,5.207740
.\images_fake\3570.png,-4.623607,5.207847
.\images_fake\3571.png,-4.225551,5.176712
.\images_fake\3572.png,-1.608374,5.199393
.\images_fake\3573.png,-8.388337,5.160506
.\images_fake\3574.png,-7.665843,5.180406
.\images_fake\3575.png,-2.523183,5.210516
.\images_fake\3576.png,-0.514677,5.242658
.\images_fake\3577.png,-8.941470,5.220663
.\images_fake\3578.png,-1.409402,5.176069
.\images_fake\3579.png,-9.573642,5.146884
.\images_fake\3580.png,-5.968454,5.125665
.\images_fake\3581.png,-1.856799,5.145657
.\images_fake\3582.png,-3.489694,5.141680
.\images_fake\3583.png,-4.443806,5.179524
.\images_fake\3584.png,-5.425995,5.231762
.\images_fake\3585.png,-10.891934,5.173157
.\images_fake\3586.png,-2.049838,5.206237
.\images_fake\3587.png,0.391154,5.165014
.\images_fake\3588.png,-2.930735,5.202186
.\images_fake\3589.png,0.367434,5.233665
.\images_fake\359.png,-8.019994,5.304337
.\images_fake\3591.png,-1.712491,5.154415
.\images_fake\3592.png,-2.819742,5.206916
.\images_fake\3593.png,-2.783998,5.168108
.\images_fake\3594.png,-2.325438,5.137061
.\images_fake\3595.png,-5.569232,5.180539
.\images_fake\3596.png,-8.387157,5.104450
.\images_fake\3597.png,0.956924,5.123664
.\images_fake\3598.png,-1.273010,5.163190
.\images_fake\3599.png,-2.559234,5.115657
.\images_fake\36.png,-10.014946,5.059538
.\images_fake\360.png,-2.150573,5.073557
.\images_fake\3600.png,-3.649942,5.076547
