filename,logit,time
.\images_real\8332.png,-3.330336,5.203522
.\images_real\8333.png,-5.509779,6.469234
.\images_real\8334.png,-4.796821,4.953509
.\images_real\8335.png,-4.628826,5.500412
.\images_real\8336.png,-5.857493,5.828569
.\images_real\8337.png,-7.269519,5.391036
.\images_real\8338.png,-6.435349,4.672231
.\images_real\8339.png,-6.169655,4.875371
.\images_real\834.png,-7.856294,5.734812
.\images_real\8340.png,-4.428144,4.812866
.\images_real\8341.png,-1.639650,5.297278
.\images_real\8342.png,-5.880740,5.516050
.\images_real\8343.png,-4.848080,4.844122
.\images_real\8344.png,-3.031511,6.062954
.\images_real\8345.png,-8.927131,5.141016
.\images_real\8346.png,-6.186255,5.844195
.\images_real\8347.png,-4.367646,3.797165
.\images_real\8348.png,-6.801766,6.250484
.\images_real\8349.png,-4.044325,6.078587
.\images_real\835.png,-10.513086,4.453457
.\images_real\8350.png,-6.155110,5.922327
.\images_real\8351.png,-6.226201,5.297277
.\images_real\8352.png,-5.460835,6.563003
.\images_real\8353.png,-3.695601,6.141089
.\images_real\8354.png,-4.226076,6.031709
.\images_real\8355.png,-6.066326,5.687933
.\images_real\8356.png,-3.254811,5.906701
.\images_real\8357.png,-3.827918,5.687933
.\images_real\8358.png,-3.718354,3.765914
.\images_real\8359.png,-6.478249,6.266099
.\images_real\836.png,-4.865318,3.922176
.\images_real\8360.png,-10.091558,6.266102
.\images_real\8361.png,-4.580651,5.828576
.\images_real\8362.png,-4.186842,5.391027
.\images_real\8363.png,-4.728166,5.953579
.\images_real\8364.png,-10.209300,5.750450
.\images_real\8365.png,-10.053980,5.781679
.\images_real\8366.png,-5.134647,5.375409
.\images_real\8367.png,-3.382367,5.781691
.\images_real\8368.png,-6.312650,5.750438
.\images_real\8369.png,-5.040083,4.875372
.\images_real\837.png,-9.500714,5.766063
.\images_real\8370.png,-3.721243,5.500419
.\images_real\8371.png,-5.543458,6.234849
.\images_real\8372.png,-23.172941,5.609806
.\images_real\8373.png,0.220959,6.172342
.\images_real\8374.png,-6.894536,6.141092
.\images_real\8375.png,-5.957279,6.312983
.\images_real\8376.png,-3.863385,5.453540
.\images_real\8377.png,-4.599440,6.234848
.\images_real\8378.png,-5.370986,5.797316
.\images_real\8379.png,-3.789258,6.203599
.\images_real\838.png,-10.092905,4.437838
.\images_real\8380.png,-6.375737,4.625350
.\images_real\8381.png,-7.687161,5.250401
.\images_real\8382.png,-8.892565,5.062886
.\images_real\8383.png,-5.263335,5.687933
.\images_real\8384.png,-7.029990,4.609730
.\images_real\8385.png,-4.098613,5.594175
.\images_real\8386.png,-7.421989,5.297276
.\images_real\8387.png,-7.102506,5.594175
.\images_real\8388.png,-5.310772,5.484794
.\images_real\8389.png,-4.541495,4.125318
.\images_real\839.png,-8.923138,5.422291
.\images_real\8390.png,-7.196722,5.500411
.\images_real\8391.png,-4.640415,5.484793
.\images_real\8392.png,-4.571141,5.766063
.\images_real\8393.png,-3.375329,5.375410
.\images_real\8394.png,-5.889161,5.562933
.\images_real\8395.png,-7.287684,4.500336
.\images_real\8396.png,-5.190291,4.109685
.\images_real\8397.png,-7.166288,4.281576
.\images_real\8398.png,-5.615286,7.391189
.\images_real\8399.png,-6.841106,5.109763
.\images_real\84.png,-12.403492,6.062963
.\images_real\840.png,-4.616003,3.500266
.\images_real\8400.png,-8.184190,5.078513
.\images_real\8401.png,-6.978886,4.906622
.\images_real\8402.png,-10.055044,5.000381
.\images_real\8403.png,-8.100827,5.547296
.\images_real\8404.png,-5.157684,4.906624
.\images_real\8405.png,-4.825349,6.641132
.\images_real\8406.png,-6.597267,5.437914
.\images_real\8407.png,-8.478683,5.469166
.\images_real\8408.png,-3.828434,5.969205
.\images_real\8409.png,-5.780544,7.297430
.\images_real\841.png,-8.993390,4.094072
.\images_real\8410.png,-3.157687,5.406652
.\images_real\8411.png,-6.664429,5.531670
.\images_real\8412.png,-7.365505,5.328531
.\images_real\8413.png,-9.133264,4.797240
.\images_real\8414.png,-8.175570,5.187896
.\images_real\8415.png,-6.435224,5.031631
.\images_real\8416.png,-7.071539,4.891003
.\images_real\8417.png,-8.603478,5.359780
.\images_real\8418.png,-5.246387,4.656628
.\images_real\8419.png,-8.818602,5.000355
.\images_real\842.png,-8.263492,6.411495
.\images_real\8420.png,-10.199388,5.172273
.\images_real\8421.png,-6.910389,4.515966
.\images_real\8422.png,-6.625960,7.380795
.\images_real\8423.png,-7.406941,5.141018
.\images_real\8424.png,-8.183254,5.187894
.\images_real\8425.png,-5.716760,6.594253
.\images_real\8426.png,-6.922565,7.219299
.\images_real\8427.png,-3.841068,7.297431
.\images_real\8428.png,-4.852016,5.203521
.\images_real\8429.png,-8.870161,6.062961
.\images_real\843.png,-7.770001,3.640905
.\images_real\8430.png,-6.973213,5.437912
.\images_real\8431.png,-6.979371,5.703559
.\images_real\8432.png,-7.680161,5.703560
.\images_real\8433.png,-8.075516,5.828569
.\images_real\8434.png,-8.257397,5.062886
.\images_real\8435.png,-9.753409,5.453541
.\images_real\8436.png,-9.139993,4.375340
.\images_real\8437.png,-10.105878,5.234768
.\images_real\8438.png,-6.847688,2.531450
.\images_real\8439.png,-7.342922,4.250314
.\images_real\844.png,-10.407260,5.609803
.\images_real\8440.png,-8.918359,5.531671
.\images_real\8441.png,-10.313172,5.078511
.\images_real\8442.png,-9.413025,4.828493
.\images_real\8443.png,-6.440784,6.359859
.\images_real\8444.png,-6.083738,3.062734
.\images_real\8445.png,-6.127971,4.390972
.\images_real\8446.png,-9.132791,5.031625
.\images_real\8447.png,-8.036786,6.938023
.\images_real\8448.png,-6.895315,5.359783
.\images_real\8449.png,-3.310466,4.390965
.\images_real\845.png,-6.677502,3.859665
.\images_real\8450.png,-5.148630,5.297277
.\images_real\8451.png,-6.461008,5.515049
.\images_real\8452.png,-6.774697,4.453463
.\images_real\8453.png,-5.769987,5.828569
.\images_real\8454.png,-6.992048,4.844119
.\images_real\8455.png,-10.715208,5.031632
.\images_real\8456.png,-5.948231,5.828570
.\images_real\8457.png,-7.860706,6.703635
.\images_real\8458.png,-5.799676,5.234789
.\images_real\8459.png,-5.395970,5.047245
.\images_real\846.png,-12.585265,4.578480
.\images_real\8460.png,-9.755123,5.609794
.\images_real\8461.png,-7.574750,5.312906
.\images_real\8462.png,-7.064551,5.484793
.\images_real\8463.png,-7.439788,4.875371
.\images_real\8464.png,-8.185945,5.484792
.\images_real\8465.png,-7.429249,5.500420
.\images_real\8466.png,-8.626277,4.969137
.\images_real\8467.png,-6.619373,5.656673
.\images_real\8468.png,-8.859159,5.094137
.\images_real\8469.png,-5.133690,5.469175
.\images_real\847.png,-6.407765,4.422205
.\images_real\8470.png,-9.919332,6.938025
.\images_real\8471.png,-4.327748,6.250487
.\images_real\8472.png,-7.726078,4.250313
.\images_real\8473.png,-6.155955,5.437915
.\images_real\8474.png,-9.013516,5.391041
.\images_real\8475.png,-8.663788,5.609802
.\images_real\8476.png,-6.582654,5.125396
.\images_real\8477.png,-3.358494,5.172273
.\images_real\8478.png,-4.626068,6.062952
.\images_real\8479.png,-7.103218,6.141093
.\images_real\848.png,-7.053647,3.781539
.\images_real\8480.png,-7.138984,6.219223
.\images_real\8481.png,-8.008277,6.109841
.\images_real\8482.png,-5.381605,5.937952
.\images_real\8483.png,-7.318460,5.547297
.\images_real\8484.png,-7.316167,6.250476
.\images_real\8485.png,-4.886100,5.016007
.\images_real\8486.png,-5.606076,5.172270
.\images_real\8487.png,-6.347478,5.953586
.\images_real\8488.png,-3.479381,6.297349
.\images_real\8489.png,-7.194973,5.859826
.\images_real\849.png,-8.048950,4.562840
.\images_real\8490.png,-6.905117,5.828573
.\images_real\8491.png,-6.002718,4.937874
.\images_real\8492.png,-3.623144,6.109838
.\images_real\8493.png,-3.405327,6.125469
.\images_real\8494.png,-5.411651,6.125466
.\images_real\8495.png,-5.027009,5.437916
.\images_real\8496.png,-5.356505,6.156717
.\images_real\8497.png,-5.687621,6.125467
.\images_real\8498.png,-4.405262,6.203597
.\images_real\8499.png,-3.709745,5.016008
.\images_real\85.png,-5.546534,5.812942
.\images_real\850.png,-4.813797,4.156578
.\images_real\8500.png,-5.102350,6.156708
.\images_real\8501.png,-4.570264,5.875447
.\images_real\8502.png,-7.682812,4.437841
.\images_real\8503.png,-7.306031,4.625350
.\images_real\8504.png,-9.301248,5.156642
.\images_real\8505.png,-9.687549,5.125391
.\images_real\8506.png,-4.317742,5.328532
.\images_real\8507.png,-8.369117,5.297281
.\images_real\8508.png,-10.407961,5.375407
.\images_real\8509.png,-6.260313,5.047258
.\images_real\851.png,-8.827441,5.547297
.\images_real\8510.png,-8.896502,4.781614
.\images_real\8511.png,-9.315630,5.937952
.\images_real\8512.png,-9.082854,5.297278
.\images_real\8513.png,-7.791478,5.562925
.\images_real\8514.png,-9.289209,5.516044
.\images_real\8515.png,-7.661854,5.031634
.\images_real\8516.png,-6.070972,6.000456
.\images_real\8517.png,-5.176015,5.500420
.\images_real\8518.png,-9.759095,5.391034
.\images_real\8519.png,-5.227077,5.219148
.\images_real\852.png,-6.221021,5.219147
.\images_real\8520.png,-10.790499,5.642417
.\images_real\8521.png,-2.806872,5.093982
.\images_real\8522.png,-7.737325,4.812869
.\images_real\8523.png,-7.979022,4.781611
.\images_real\8524.png,-9.165005,4.781614
.\images_real\8525.png,-7.657185,4.406586
.\images_real\8526.png,-9.329932,4.922250
.\images_real\8527.png,-7.351763,5.547298
.\images_real\8528.png,-9.099680,4.297204
.\images_real\8529.png,-7.455508,5.531675
.\images_real\853.png,-6.850048,5.625429
.\images_real\8530.png,-9.635736,6.906775
.\images_real\8531.png,-3.897332,5.844194
.\images_real\8532.png,-6.522892,5.812953
.\images_real\8533.png,-7.710454,5.453532
.\images_real\8534.png,-12.784451,6.766140
.\images_real\8535.png,-6.803989,6.750513
.\images_real\8536.png,-8.229110,5.687934
.\images_real\8537.png,-10.527965,4.765987
.\images_real\8538.png,-10.241082,5.781690
.\images_real\8539.png,-5.265973,5.578550
.\images_real\854.png,-4.611392,4.031557
.\images_real\8540.png,-9.984385,6.703635
.\images_real\8541.png,-6.376079,5.125391
.\images_real\8542.png,-7.286286,4.562848
.\images_real\8543.png,-9.741442,5.937952
.\images_real\8544.png,-5.632853,5.766069
.\images_real\8545.png,-5.752488,5.516043
.\images_real\8546.png,-6.635659,6.656755
.\images_real\8547.png,-4.198666,7.328682
.\images_real\8548.png,-4.064646,5.281652
.\images_real\8549.png,-7.084573,5.687933
.\images_real\855.png,-4.296149,5.344158
.\images_real\8550.png,-4.804697,5.562923
.\images_real\8551.png,-5.129440,5.500419
.\images_real\8552.png,-9.252380,5.000382
.\images_real\8553.png,-14.533661,4.031558
.\images_real\8554.png,-4.380847,5.172283
.\images_real\8555.png,-4.888713,4.719095
.\images_real\8556.png,-7.883801,6.312979
.\images_real\8557.png,-3.000009,4.594100
.\images_real\8558.png,-3.153865,6.172344
.\images_real\8559.png,-5.468218,5.937953
.\images_real\856.png,-9.274986,6.062964
.\images_real\8560.png,-6.591260,6.656755
.\images_real\8561.png,-3.926661,5.984832
.\images_real\8562.png,-5.472804,5.312904
.\images_real\8563.png,-7.285745,5.922325
.\images_real\8564.png,-2.904372,5.594177
.\images_real\8565.png,-4.074825,5.953582
.\images_real\8566.png,-3.996750,5.812948
.\images_real\8567.png,-5.313190,6.656749
.\images_real\8568.png,-5.263327,5.156650
.\images_real\8569.png,-3.936514,5.984825
.\images_real\857.png,-6.734866,6.219224
.\images_real\8570.png,-5.268500,4.297205
.\images_real\8571.png,-6.541277,5.609809
.\images_real\8572.png,-5.344904,5.734801
.\images_real\8573.png,-6.540398,5.797317
.\images_real\8574.png,-3.571991,4.797240
.\images_real\8575.png,-5.925022,5.625445
.\images_real\8576.png,-1.466415,6.734872
.\images_real\8577.png,-3.068383,5.781691
.\images_real\8578.png,-6.172417,6.281728
.\images_real\8579.png,-3.376323,5.625428
.\images_real\858.png,-6.830726,5.166787
.\images_real\8580.png,-3.181415,5.807590
.\images_real\8581.png,-2.936031,6.187972
.\images_real\8582.png,-6.830741,6.567944
.\images_real\8583.png,-4.140696,6.063993
.\images_real\8584.png,-2.387642,4.846143
.\images_real\8585.png,-2.346519,6.535143
.\images_real\8586.png,-5.725624,5.645535
.\images_real\8587.png,-5.415990,5.986584
.\images_real\8588.png,-6.378151,6.254717
.\images_real\8589.png,-6.319165,6.114771
.\images_real\859.png,-2.770038,7.066478
.\images_real\8590.png,-5.201219,5.909197
.\images_real\8591.png,-6.407459,5.382075
.\images_real\8592.png,-5.122958,6.224914
.\images_real\8593.png,-3.476482,6.115860
.\images_real\8594.png,-7.316297,6.413773
.\images_real\8595.png,-7.788711,4.799243
.\images_real\8596.png,-7.841489,5.566716
.\images_real\8597.png,-4.234232,6.424453
.\images_real\8598.png,-6.614137,5.197701
.\images_real\8599.png,-7.867257,6.672384
.\images_real\86.png,-9.304935,6.483786
.\images_real\860.png,-6.426700,5.304445
.\images_real\8600.png,-6.399944,4.834989
.\images_real\8601.png,-5.892624,6.189826
.\images_real\8602.png,-5.830971,6.362382
.\images_real\8603.png,-11.439797,5.832329
.\images_real\8604.png,-9.364726,6.179108
.\images_real\8605.png,-10.639790,6.253495
.\images_real\8606.png,-8.337661,5.411445
.\images_real\8607.png,-7.586804,4.784614
.\images_real\8608.png,-5.396145,4.739076
.\images_real\8609.png,-10.649906,6.220964
.\images_real\861.png,-2.975508,6.170231
.\images_real\8610.png,-8.714495,6.005942
.\images_real\8611.png,-9.450760,6.261138
.\images_real\8612.png,-5.789579,5.687933
.\images_real\8613.png,-8.231298,5.549699
.\images_real\8614.png,-11.724645,5.799012
.\images_real\8615.png,-7.821339,6.464678
.\images_real\8616.png,-8.198817,5.479930
.\images_real\8617.png,-9.660945,4.939774
.\images_real\8618.png,-9.555637,6.111463
.\images_real\8619.png,-10.007442,5.884404
.\images_real\862.png,-5.524268,5.335840
.\images_real\8620.png,-6.232800,4.924059
.\images_real\8621.png,-12.099391,3.783446
.\images_real\8622.png,-3.856272,5.750434
.\images_real\8623.png,-6.423357,5.159806
.\images_real\8624.png,-9.045542,6.114683
.\images_real\8625.png,-8.776797,5.392769
.\images_real\8626.png,-6.899724,5.127243
.\images_real\8627.png,-5.241096,4.850001
.\images_real\8628.png,-7.716339,4.406586
.\images_real\8629.png,-5.165862,4.877743
.\images_real\863.png,-1.710557,5.318291
.\images_real\8630.png,-5.206038,4.375334
.\images_real\8631.png,-10.681020,4.834085
.\images_real\8632.png,-6.718148,4.958849
.\images_real\8633.png,-7.296643,4.502312
.\images_real\8634.png,-11.044150,4.990314
.\images_real\8635.png,-7.591586,3.441115
.\images_real\8636.png,-6.222223,4.006311
.\images_real\8637.png,-7.487507,4.971968
.\images_real\8638.png,-7.208067,4.930359
.\images_real\8639.png,-7.644400,5.050696
.\images_real\864.png,-10.362834,5.971102
.\images_real\8640.png,-7.581353,5.268335
.\images_real\8641.png,-7.981394,5.495162
.\images_real\8642.png,-6.470509,5.003233
.\images_real\8643.png,-6.100314,6.130465
.\images_real\8644.png,-6.862515,4.861558
.\images_real\8645.png,-7.908453,6.352344
.\images_real\8646.png,-4.840798,7.115068
.\images_real\8647.png,-11.201480,5.700006
.\images_real\8648.png,-7.559299,4.594935
.\images_real\8649.png,-1.829963,6.845047
.\images_real\865.png,-8.068687,4.549137
.\images_real\8650.png,-4.794015,5.318512
.\images_real\8651.png,-6.997756,6.569299
.\images_real\8652.png,-7.113646,6.783375
.\images_real\8653.png,0.115024,6.274325
.\images_real\8654.png,-5.093000,5.611714
.\images_real\8655.png,-5.304694,6.693275
.\images_real\8656.png,-8.013827,5.772356
.\images_real\8657.png,-6.884178,6.801805
.\images_real\8658.png,-4.385850,6.446100
.\images_real\8659.png,-6.291456,7.023342
.\images_real\866.png,-3.578879,6.482704
.\images_real\8660.png,-5.606626,6.075743
.\images_real\8661.png,-10.266774,6.480229
.\images_real\8662.png,-4.568061,6.528664
.\images_real\8663.png,-6.525416,5.210499
.\images_real\8664.png,-6.541989,6.255586
.\images_real\8665.png,-5.897681,6.224504
.\images_real\8666.png,-13.099159,5.943333
.\images_real\8667.png,-4.319946,7.820359
.\images_real\8668.png,-4.698401,4.660472
.\images_real\8669.png,-3.437591,5.853535
.\images_real\867.png,-5.902538,5.476982
.\images_real\8670.png,-7.304804,6.382078
.\images_real\8671.png,-7.416161,5.948462
.\images_real\8672.png,-7.618114,5.688358
.\images_real\8673.png,-7.006412,5.647395
.\images_real\8674.png,-6.534467,5.317347
.\images_real\8675.png,-11.484319,5.542609
.\images_real\8676.png,-6.425544,6.016899
.\images_real\8677.png,-7.673465,5.125110
.\images_real\8678.png,-6.837710,5.428733
.\images_real\8679.png,-7.135384,4.860997
.\images_real\868.png,-7.877902,5.710624
.\images_real\8680.png,-6.596785,4.727103
.\images_real\8681.png,-8.178033,3.793011
.\images_real\8682.png,-7.807312,5.536054
.\images_real\8683.png,-10.489335,2.184351
.\images_real\8684.png,-4.703433,5.772727
.\images_real\8685.png,-12.894927,5.544810
.\images_real\8686.png,-12.016605,4.628920
.\images_real\8687.png,-10.774619,5.480822
.\images_real\8688.png,-7.999083,3.915908
.\images_real\8689.png,-3.662113,5.619750
.\images_real\869.png,-0.507891,4.609019
.\images_real\8690.png,-6.515306,3.746186
.\images_real\8691.png,-9.572785,4.455531
.\images_real\8692.png,-7.973222,5.579018
.\images_real\8693.png,-8.903068,5.514231
.\images_real\8694.png,-8.498143,5.655497
.\images_real\8695.png,-9.295988,4.571130
.\images_real\8696.png,-4.961689,6.235281
.\images_real\8697.png,-6.810580,5.695177
.\images_real\8698.png,-6.220191,5.155454
.\images_real\8699.png,-5.491021,5.848548
.\images_real\87.png,-7.551057,5.867338
.\images_real\870.png,-3.332812,6.185232
.\images_real\8700.png,-8.621133,1.979360
.\images_real\8701.png,-10.291782,6.231135
.\images_real\8702.png,-5.751508,3.749570
.\images_real\8703.png,-5.994547,6.054994
.\images_real\8704.png,-5.575654,3.921848
.\images_real\8705.png,-9.120393,6.061952
.\images_real\8706.png,-5.172513,2.079806
.\images_real\8707.png,-8.288164,3.462297
.\images_real\8708.png,-9.517323,6.917279
.\images_real\8709.png,-7.991701,6.008867
.\images_real\871.png,-4.992858,6.078312
.\images_real\8710.png,-7.919890,5.532493
.\images_real\8711.png,-8.482780,5.607836
.\images_real\8712.png,-8.470722,5.633546
.\images_real\8713.png,-5.752720,5.648247
.\images_real\8714.png,-9.910666,5.447852
.\images_real\8715.png,-9.833796,5.838169
.\images_real\8716.png,-7.739655,4.907603
.\images_real\8717.png,-8.112559,4.903888
.\images_real\8718.png,-6.991844,4.926686
.\images_real\8719.png,-6.772911,5.538990
.\images_real\872.png,-1.448502,5.451208
.\images_real\8720.png,-2.254007,5.419853
.\images_real\8721.png,-10.115848,5.785390
.\images_real\8722.png,-8.196962,5.958053
.\images_real\8723.png,-6.159307,4.975672
.\images_real\8724.png,-8.923795,5.245885
.\images_real\8725.png,-6.507638,5.864819
.\images_real\8726.png,-8.294415,4.110737
.\images_real\8727.png,-10.873510,6.081819
.\images_real\8728.png,-6.635319,5.152924
.\images_real\8729.png,-9.039833,4.386166
.\images_real\873.png,-0.302511,5.504488
.\images_real\8730.png,-7.521365,4.980431
.\images_real\8731.png,-5.112587,5.167349
.\images_real\8732.png,-7.135817,5.043568
.\images_real\8733.png,-8.384936,4.862211
.\images_real\8734.png,-7.182806,5.118025
.\images_real\8735.png,-9.353096,5.413235
.\images_real\8736.png,-9.998328,5.213475
.\images_real\8737.png,-7.432094,5.663100
.\images_real\8738.png,-9.122940,5.311916
.\images_real\8739.png,-7.705544,6.143412
.\images_real\874.png,-1.637342,5.220289
.\images_real\8740.png,-5.374484,5.435942
.\images_real\8741.png,-8.326864,5.610867
.\images_real\8742.png,-12.892564,5.739028
.\images_real\8743.png,-7.715940,5.768387
.\images_real\8744.png,-8.328880,5.020234
.\images_real\8745.png,-4.733715,6.112914
.\images_real\8746.png,-6.005419,6.394629
.\images_real\8747.png,-9.952515,3.430338
.\images_real\8748.png,-11.514167,6.356575
.\images_real\8749.png,-12.053170,5.455724
.\images_real\875.png,-9.272500,4.676598
.\images_real\8750.png,-6.851768,6.012425
.\images_real\8751.png,-10.437660,6.135900
.\images_real\8752.png,-8.161047,5.733786
.\images_real\8753.png,-7.045129,5.421508
.\images_real\8754.png,-5.070686,3.727108
.\images_real\8755.png,-12.440708,5.458987
.\images_real\8756.png,-6.892572,6.041486
.\images_real\8757.png,-10.478024,5.715932
.\images_real\8758.png,-7.090632,5.414640
.\images_real\8759.png,-6.360843,5.155016
.\images_real\876.png,-5.157614,5.516436
.\images_real\8760.png,-7.060302,6.617140
.\images_real\8761.png,-11.462423,5.498929
.\images_real\8762.png,-7.445177,7.339916
.\images_real\8763.png,-9.222834,5.989950
.\images_real\8764.png,-5.140575,6.175485
.\images_real\8765.png,-7.698123,5.046492
.\images_real\8766.png,-3.558660,5.915977
.\images_real\8767.png,-3.748325,6.852145
.\images_real\8768.png,-6.665422,5.993770
.\images_real\8769.png,-6.925598,5.801217
.\images_real\877.png,-7.683387,5.572633
.\images_real\8770.png,-8.611625,6.524501
.\images_real\8771.png,-3.705697,6.383518
.\images_real\8772.png,-7.388522,5.555475
.\images_real\8773.png,-7.369937,6.076682
.\images_real\8774.png,-5.330347,7.202543
.\images_real\8775.png,-8.166109,6.149648
.\images_real\8776.png,-6.409413,7.499602
.\images_real\8777.png,-5.126327,6.009251
.\images_real\8778.png,-8.235337,6.664899
.\images_real\8779.png,-5.968691,6.060452
.\images_real\878.png,-5.437947,5.351425
.\images_real\8780.png,-5.336360,6.248235
.\images_real\8781.png,-3.372255,7.819142
.\images_real\8782.png,-4.527503,6.216874
.\images_real\8783.png,-5.153359,6.749710
.\images_real\8784.png,-4.778715,6.328592
.\images_real\8785.png,-4.783327,6.762505
.\images_real\8786.png,-8.327436,6.012754
.\images_real\8787.png,-6.987354,5.147125
.\images_real\8788.png,-5.942602,5.610901
.\images_real\8789.png,-4.724771,5.976526
.\images_real\879.png,-5.538024,7.169141
.\images_real\8790.png,-2.738608,5.839087
.\images_real\8791.png,-5.929836,5.293115
.\images_real\8792.png,-7.514914,5.399020
.\images_real\8793.png,-6.695543,5.600017
.\images_real\8794.png,-5.613082,5.188388
.\images_real\8795.png,-3.949084,5.126749
.\images_real\8796.png,-4.695415,5.942933
.\images_real\8797.png,-8.240363,5.020030
.\images_real\8798.png,-4.121351,5.846316
.\images_real\8799.png,-4.771927,5.806679
.\images_real\88.png,-7.506073,6.342879
.\images_real\880.png,-5.286853,5.775903
.\images_real\8800.png,-3.911996,5.894882
.\images_real\8801.png,-6.551591,6.086701
.\images_real\8802.png,-4.315464,5.677675
.\images_real\8803.png,-5.729343,5.003194
.\images_real\8804.png,-4.476500,5.983567
.\images_real\8805.png,-5.897583,5.788712
.\images_real\8806.png,-5.112526,5.137300
.\images_real\8807.png,-6.105313,5.162617
.\images_real\8808.png,-4.654985,4.983981
.\images_real\8809.png,-7.094460,6.049859
.\images_real\881.png,-5.872684,5.693608
.\images_real\8810.png,-10.417371,6.152916
.\images_real\8811.png,-5.907600,6.441639
.\images_real\8812.png,-4.022780,6.724606
.\images_real\8813.png,-4.805267,6.482568
.\images_real\8814.png,-3.820651,6.032620
.\images_real\8815.png,-7.451288,6.201831
.\images_real\8816.png,-8.145232,6.693695
.\images_real\8817.png,-5.039548,7.023720
.\images_real\8818.png,-6.594738,6.647491
.\images_real\8819.png,-6.050304,6.356070
.\images_real\882.png,-4.942293,5.976100
.\images_real\8820.png,-3.138014,6.493296
.\images_real\8821.png,-7.864586,6.094816
.\images_real\8822.png,-4.435715,6.291308
.\images_real\8823.png,-3.044112,5.790148
.\images_real\8824.png,-6.814574,5.989339
.\images_real\8825.png,-5.129584,6.553462
.\images_real\8826.png,-5.202633,5.850693
.\images_real\8827.png,-5.937471,6.333951
.\images_real\8828.png,-3.212582,6.151557
.\images_real\8829.png,-5.913518,5.783961
.\images_real\883.png,-5.895304,6.472831
.\images_real\8830.png,-2.828588,6.213045
.\images_real\8831.png,-7.154204,6.056379
.\images_real\8832.png,-4.997218,6.656986
.\images_real\8833.png,-6.909945,6.637608
.\images_real\8834.png,-5.574730,6.421403
.\images_real\8835.png,-10.284538,6.564791
.\images_real\8836.png,-13.281137,4.297553
.\images_real\8837.png,-4.840756,6.277238
.\images_real\8838.png,-8.360229,5.052744
.\images_real\8839.png,-2.996338,5.554558
.\images_real\884.png,-10.293571,5.467900
.\images_real\8840.png,-3.376937,5.451800
.\images_real\8841.png,-6.939003,5.965977
.\images_real\8842.png,-6.254452,5.937186
.\images_real\8843.png,-1.108333,7.072235
.\images_real\8844.png,-3.872731,6.019070
.\images_real\8845.png,-7.474517,3.922383
.\images_real\8846.png,-3.626452,6.321266
.\images_real\8847.png,-3.420290,6.137925
.\images_real\8848.png,-2.430076,7.051864
.\images_real\8849.png,-5.165423,5.381367
.\images_real\885.png,-7.144401,5.966482
.\images_real\8850.png,-4.061548,6.286945
.\images_real\8851.png,-3.762042,4.425749
.\images_real\8852.png,-6.446001,6.190583
.\images_real\8853.png,-5.480143,6.115695
.\images_real\8854.png,-4.395973,6.069875
.\images_real\8855.png,-0.710224,5.975899
.\images_real\8856.png,-5.728477,4.095342
.\images_real\8857.png,-3.295678,5.786552
.\images_real\8858.png,-3.401900,3.942932
.\images_real\8859.png,-4.872101,6.218441
.\images_real\886.png,-8.201638,5.081299
.\images_real\8860.png,-3.739789,3.911615
.\images_real\8861.png,-7.841604,5.544902
.\images_real\8862.png,-8.112795,6.307668
.\images_real\8863.png,-8.428973,6.542599
.\images_real\8864.png,-5.997883,5.857343
.\images_real\8865.png,-6.885717,5.793352
.\images_real\8866.png,-3.355932,6.145268
.\images_real\8867.png,-7.669710,5.644328
.\images_real\8868.png,-10.093268,5.606142
.\images_real\8869.png,-7.349901,5.453959
.\images_real\887.png,-5.169003,5.892210
.\images_real\8870.png,-10.161610,6.014012
.\images_real\8871.png,-3.364059,4.811115
.\images_real\8872.png,-9.663029,5.402206
.\images_real\8873.png,-7.957879,5.159314
.\images_real\8874.png,-15.637197,6.175433
.\images_real\8875.png,-9.757496,4.418246
.\images_real\8876.png,-4.502615,4.855785
.\images_real\8877.png,-11.772387,5.741920
.\images_real\8878.png,-9.117950,5.843058
.\images_real\8879.png,-7.668727,5.634472
.\images_real\888.png,-7.360506,5.904705
.\images_real\8880.png,-4.115302,6.640854
.\images_real\8881.png,-6.137735,6.035132
.\images_real\8882.png,-5.499497,6.246528
.\images_real\8883.png,-7.269150,6.379548
.\images_real\8884.png,-8.495387,4.681540
.\images_real\8885.png,-11.283096,6.556097
.\images_real\8886.png,-3.816804,6.344791
.\images_real\8887.png,-5.737882,6.242824
.\images_real\8888.png,-11.979156,6.093481
.\images_real\8889.png,-7.725720,4.535276
.\images_real\889.png,-10.121451,4.360949
.\images_real\8890.png,-7.001367,6.197353
.\images_real\8891.png,-4.550955,6.424071
.\images_real\8892.png,-5.721460,6.415034
.\images_real\8893.png,-4.504057,5.709322
.\images_real\8894.png,-7.254855,6.472296
.\images_real\8895.png,-4.747643,6.753651
.\images_real\8896.png,-7.456021,7.519891
.\images_real\8897.png,-8.105283,5.810100
.\images_real\8898.png,-3.956147,6.047740
.\images_real\8899.png,-6.358794,5.986544
.\images_real\89.png,-6.475906,6.228286
.\images_real\890.png,-6.837949,5.497993
.\images_real\8900.png,-11.662803,4.676410
.\images_real\8901.png,-4.904489,5.917055
.\images_real\8902.png,-8.417864,5.820950
.\images_real\8903.png,-7.925146,7.190628
.\images_real\8904.png,-9.099483,3.935456
.\images_real\8905.png,-9.919505,2.866453
.\images_real\8906.png,-8.634600,6.634347
